,id,congress,chamber,rollnumber,voteview_id,voteview_id_1,voteview_id_2,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
453,31377,104,1,313,RH1040313,"'RH1040313',","RH1040313,",5/11/95,1995,5,11,1,322,121,294,-0.319,0.139,0.275,0.314,-73.114,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE NADLER AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH ALLOW STATES TO DOWNGRADE DESIGNATED USES OF BODIES OF WATER IF THE COST OF ACHIEVING THE DESIGNATED USE STATUS EXCEEDS THE BENEFITS.),(HOUSE REJECTED THE NADLER AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH ALLOW STATES TO DOWNGRADE DESIGNATED USES OF BODIES OF WATER IF THE COST OF ACHIEVING THE DESIGNATED USE STATUS EXCEEDS THE BENEFITS,7,710,7,701
454,31379,104,1,314,RH1040314,"'RH1040314',","RH1040314,",5/11/95,1995,5,11,1,323,122,290,-0.24,-0.146,0.237,0.335,-81.045,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE OBERSTAR AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH DELAY COMPLIANCE DEADLINES FOR STATE NON-POINT SOURCE POLLUTION CONTROL PROGRAMS BY ONE YEAR FOR EVERY YEAR IN WHICH THE BILL IS LESS THAN FULLY FUNDED.),(HOUSE REJECTED THE OBERSTAR AMENDMENT THAT SOUGHT TO STRIKE PROVISIONS WHICH DELAY COMPLIANCE DEADLINES FOR STATE NON-POINT SOURCE POLLUTION CONTROL PROGRAMS BY ONE YEAR FOR EVERY YEAR IN WHICH THE BILL IS LESS THAN FULLY FUNDED,7,701,7,701
455,31381,104,1,315,RH1040315,"'RH1040315',","RH1040315,",5/11/95,1995,5,11,1,324,106,299,-0.324,0.013,0.214,0.338,-92.194,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO ESTABLISH MANDATORY MINIMUM PENALTIES FOR VIOLATIONS TO THE CLEAN WATER ACT; TARGET REPEAT OFFENDERS BY INCREASING PENALTIES AND INSPECTION REQUIREMENTS FOR FACILITIES THAT REPEATEDLY VIOLATE THEIR PERMITS; TO AUTHORIZE CITIZENS TO SUE FOR VIOLATIONS AND PROHIBIT THE USE OF STATE ADMINISTRATIVE SETTLEMENTS AS A MEANS OF PRECLUDING CITIZEN SUITS AND ALLOW COURTS TO USE THE PROCEEDS OF SETTLEMENTS AND PENALTIES AGAINST POLLUTERS TO BE TARGETED FOR USE IN MITIGATION PROJECTS.),(HOUSE REJECTED THE PALLONE AMENDMENT THAT SOUGHT TO ESTABLISH MANDATORY MINIMUM PENALTIES FOR VIOLATIONS TO THE CLEAN WATER ACT; TARGET REPEAT OFFENDERS BY INCREASING PENALTIES AND INSPECTION REQUIREMENTS FOR FACILITIES THAT REPEATEDLY VIOLATE THEIR PE,7,700,7,700
456,31383,104,1,316,RH1040316,"'RH1040316',","RH1040316,",5/11/95,1995,5,11,1,325,156,247,0.031,-0.322,0.138,0.334,-141.551,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE VISCLOSKY AMENDMENT THAT SOUGHT TO ESTABLISH A NATIONAL CLEAN WATER TRUST FUND.),(HOUSE REJECTED THE VISCLOSKY AMENDMENT THAT SOUGHT TO ESTABLISH A NATIONAL CLEAN WATER TRUST FUND,7,701,7,701
457,31385,104,1,317,RH1040317,"'RH1040317',","RH1040317,",5/11/95,1995,5,11,1,326,309,100,-0.345,-0.026,-0.213,-0.486,-90.307,HR961,Agreed to,NA,On Agreeing to the Amendment,(HOUSE AGREED TO THE LAUGHLIN SUBSTITUTE TO THE EMERSON AMENDMENT THAT PROVIDES THAT THE FEDERAL WATER POLLUTION CONTROL ACT DOES NOT APPLY WITH RESPECT TO THE LICENSING OF A HYDROELECTRIC PROJECT AND PROVIDES A DISPUTE RESOLUTION MECHANISM FOR THE PURPOSES OF RESOLVING CONFLICTS OR UNREASONABLE CONSEQUENCES RESULTING FROM ACTION TAKEN RELATING TO THE ISSUANCE OF A LICENSE FOR A HYDROELECTRIC PROJECT.),(HOUSE AGREED TO THE LAUGHLIN SUBSTITUTE TO THE EMERSON AMENDMENT THAT PROVIDES THAT THE FEDERAL WATER POLLUTION CONTROL ACT DOES NOT APPLY WITH RESPECT TO THE LICENSING OF A HYDROELECTRIC PROJECT AND PROVIDES A DISPUTE RESOLUTION MECHANISM FOR THE PURP,7,701,7,701
458,31387,104,1,318,RH1040318,"'RH1040318',","RH1040318,",5/12/95,1995,5,12,1,327,160,246,-0.433,0.901,-0.02,-0.134,-263.419,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE BATEMAN SUBSTITUTE TO THE LIPINSKI AMENDMENT THAT SOUGHT TO CHANGE THE FORMULA FOR ALLOCATING SEWAGE TREATMENT PLANT CONSTRUCTION FUNDS.),(HOUSE REJECTED THE BATEMAN SUBSTITUTE TO THE LIPINSKI AMENDMENT THAT SOUGHT TO CHANGE THE FORMULA FOR ALLOCATING SEWAGE TREATMENT PLANT CONSTRUCTION FUNDS,7,703,7,703
459,31389,104,1,319,RH1040319,"'RH1040319',","RH1040319,",5/12/95,1995,5,12,1,328,247,154,-0.307,0.952,0.021,0.126,-258.132,HR961,Agreed to,NA,On Agreeing to the Amendment,(HOUSE AGREED TO THE LIPINSKI AMENDMENT THAT CHANGES THE FORMULA FOR ALLOCATING FEDERAL FUNDS FOR SEWAGE TREATMENT PLANT CONSTRUCTION AMONG STATES.),(HOUSE AGREED TO THE LIPINSKI AMENDMENT THAT CHANGES THE FORMULA FOR ALLOCATING FEDERAL FUNDS FOR SEWAGE TREATMENT PLANT CONSTRUCTION AMONG STATES,7,703,7,703
460,31393,104,1,320,RH1040320,"'RH1040320',","RH1040320,",5/12/95,1995,5,12,1,329,209,192,-0.187,0.823,-0.199,-0.274,-119.872,HR961,Agreed to,NA,On Agreeing to the Amendment,(HOUSE AGREED TO THE LARGENT AMENDMENT THAT REDUCES BY $1 BILLION THE AMOUNT APPROPRIATED FOR STATE WATER POLLUTION CONTROL REVOLVING FUNDS OVER THE NEXT FIVE YEARS; AND ELIMINATES THE STATE NONPOINT SOURCE WATER POLLUTION CONTROL REVOLVING FUNDS.),(HOUSE AGREED TO THE LARGENT AMENDMENT THAT REDUCES BY $1 BILLION THE AMOUNT APPROPRIATED FOR STATE WATER POLLUTION CONTROL REVOLVING FUNDS OVER THE NEXT FIVE YEARS; AND ELIMINATES THE STATE NONPOINT SOURCE WATER POLLUTION CONTROL REVOLVING FUNDS,7,701,7,701
461,31398,104,1,323,RH1040323,"'RH1040323',","RH1040323,",5/16/95,1995,5,16,1,332,185,242,-0.054,0.026,0.234,0.843,-99.036,HR961,Failed,NA,On Agreeing to the Amendment,"H.R.961 BY SHUSTER (R-PA) -- CLEAN WATER AMENDMENTS OF 1995 COMPREHENSIVE WETLANDS CONSERVATION AND MANAGEMENT ACT OF 1995 (HOUSE REJECTED THE BOEHLERT AMENDMENT THAT SOUGHT TO DEFINE """"""""""""""""WETLAND"""""""""""""""" MORE BROADLY AS ANY AREA THAT IS INUNDATED OR SATURATED BY SURFACE WATER OR GROUND WATER AT A FREQUENCY AND DURATION SUFFICIENT TO A PREVALENCE OF VEGETATION ADAPTED TO SUCH CONDITIONS; REQUIRE EPA TO INITIATE A NATIONAL WETLAND RESTORATION STRATEGY IN COOPERATION WITH OTHER FEDERAL AGENCIES, STATE, AND LOCAL GOVERNMENTS, AND THE PRIVATE SECTOR; DIRECT EPA TO ESTABLISH A WETLANDS COORDINATING COMMITTEE MADE UP OF FEDERAL, STATE, AND LOCAL GOVERNMENT OFFICIALS AND ASSOCIATIONS TO INTEGRATE CONSERVATION EFFORTS AMONG DIFFERENT LEVELS OF GOVERNMENT AND HELP DEVELOP NATIONAL WETLAND STRATEGY AND POLICY IMPLEMENTATION AND ADVISE EPA AND THE ARMY SECRETARY IN ADOPTING A REGULATORY PROGRAM; DIRECT EPA OR THE CORPS OF ENGINEERS, AS APPROPRIATE, TO PROVIDE TECHNICAL ASSISTANCE AND TRAINING TO STATE AND LOCAL GOVERNMENTS IN THE DEVELOPMENT AND IMPLEMENTATION OF WETLANDS PROTECTION; AUTHORIZE $15 MILLION ANNUALLY FOR FISCAL YEAR 1996 TO 2000 FOR EPA TO ESTABLISH DIRECT GRANTS TO STATES AND TRIBES FOR IMPLEMENTATION AND DEVELOPMENT OF WETLANDS STRATEGIES, ASSISTANCE TO REGIONAL AND LOCAL GOVERNMENTS TO PURSUE THE SAME OBJECTIVES, PROVIDE FINANCING OF STATE PERMITS IN SUPPORT OF FEDERAL WETLANDS PROJECTS WITH NO STATE RECEIVING MORE THAN $300,OOO OF EACH TYPE OF GRANT NOR MORE THAN $500,000 OVERALL AND WITH RECIPIENTS SHARING AT LEAST 25 PERCENT OF THE COSTS OF PROJECTS UNDERTAKEN.)",MORE BROADLY AS ANY AREA THAT IS INUNDATED OR SATURATED BY SURFACE WATER OR GROUND WATER A,7,710,7,701
462,31400,104,1,324,RH1040324,"'RH1040324',","RH1040324,",5/16/95,1995,5,16,1,333,180,247,-0.028,-0.068,0.175,0.722,-118.862,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE GILCHREST AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT ESTABLISHES A NEW DEFINITION OF WHAT CONSTITUTES A WETLAND AS WELL AS ITS DETAILED WETLANDS CLASSIFICATION SYSTEM.),(HOUSE REJECTED THE GILCHREST AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT ESTABLISHES A NEW DEFINITION OF WHAT CONSTITUTES A WETLAND AS WELL AS ITS DETAILED WETLANDS CLASSIFICATION SYSTEM,7,710,7,701
463,31402,104,1,325,RH1040325,"'RH1040325',","RH1040325,",5/16/95,1995,5,16,1,334,181,243,0.063,-0.173,0.133,0.505,-150.02,HR961,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE FRELINGHUYSEN AMENDMENT THAT SOUGHT TO ALLOW STATES THAT ARE ADMINISTERING THEIR OWN FEDERALLY APPROVED WETLANDS PERMIT PROGRAMS AS OF THE DATE OF ENACTMENT TO CONTINUE ADMINISTERING THEIR OWN PROGRAMS RATHER THAN THE NEW PROGRAM ESTABLISHED IN THE BILL.),(HOUSE REJECTED THE FRELINGHUYSEN AMENDMENT THAT SOUGHT TO ALLOW STATES THAT ARE ADMINISTERING THEIR OWN FEDERALLY APPROVED WETLANDS PERMIT PROGRAMS AS OF THE DATE OF ENACTMENT TO CONTINUE ADMINISTERING THEIR OWN PROGRAMS RATHER THAN THE NEW PROGRAM EST,7,710,7,701
464,31404,104,1,326,RH1040326,"'RH1040326',","RH1040326,",5/16/95,1995,5,16,1,335,158,270,-0.211,0.176,0.289,0.611,-72.033,HR961,Failed,NA,On Agreeing to the Amendment,"(HOUSE REJECTED THE WYDEN AMENDMENT THAT SOUGHT TO PROVIDE THAT THE FEDERAL GOVERNMENT WOULD NOT HAVE TO PAY COMPENSATION FOR LOSSES IN PROPERTY VALUE CAUSED BY WETLANDS REGULATION IN CASES WHERE FAILURE TO ENFORCE SUCH REGULATIONS IS LIKELY TO REDUCE THE FAIR MARKET VALUE OF ONE OR MORE PRIVATE HOMES BY $10,000 MORE.)",(HOUSE REJECTED THE WYDEN AMENDMENT THAT SOUGHT TO PROVIDE THAT THE FEDERAL GOVERNMENT WOULD NOT HAVE TO PAY COMPENSATION FOR LOSSES IN PROPERTY VALUE CAUSED BY WETLANDS REGULATION IN CASES WHERE FAILURE TO ENFORCE SUCH REGULATIONS IS LIKELY TO REDUCE T,7,710,7,701
465,31406,104,1,327,RH1040327,"'RH1040327',","RH1040327,",5/16/95,1995,5,16,1,336,169,256,-0.218,0.464,0.321,0.452,-60.298,HR961,Failed,Clean Water Amendments of 1995,On Motion to Recommit with Instructions,(HOUSE REJECTED THE BONIOR MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE WITH INSTRUCTIONS TO REPORT THE BILL BACK TO THE HOUSE ADDING PROVISIONS INCLUDING STANDARDS FOR THE DISCHARGE OF INDUSTRIAL POLLUTION INTO WATER; ADDITIONAL WATER POLLUTION AND CONTROL PROTECTIONS FOR PUBLIC WATER SUPPLIES WHICH ARE USED FOR DRINKING; AND A REPORT BY THE CONGRESSIONAL BUDGET OFFICE ON THE IMPLICATIONS OF THIS BILL WITH REGARDS TO THE UNFUNDED MANDATES REFORM ACT.),(HOUSE REJECTED THE BONIOR MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE WITH INSTRUCTIONS TO REPORT THE BILL BACK TO THE HOUSE ADDING PROVISIONS INCLUDING STANDARDS FOR THE DISCHARGE OF INDUSTRIAL POLLUTION INTO WATE,7,701,7,701
466,31408,104,1,328,RH1040328,"'RH1040328',","RH1040328,",5/16/95,1995,5,16,1,337,240,185,-0.049,0.025,-0.21,-0.639,-102.804,HR961,Passed,Clean Water Amendments of 1995,On Passage,"(HOUSE PASSED H.R. 961, TO AMEND THE FEDERAL WATER POLLUTION CONTROL ACT.)","(HOUSE PASSED H.R. 961, TO AMEND THE FEDERAL WATER POLLUTION CONTROL ACT",7,701,7,701
467,31735,104,1,490,RH1040490,"'RH1040490',","RH1040490,",7/13/95,1995,7,13,1,503,132,289,0.587,-0.575,-0.114,-0.181,-231.647,HR1977,Failed,NA,On Agreeing to the Amendment,"(HOUSE REJECTED THE NEUMANN AMENDMENT THAT SOUGHT TO STRIKE THE $600,000 APPROPRIATION TO CARRY OUT THE AFRICAN ELEPHANT CONSERVATION ACT AND THE $200,000 APPROPRIATION FOR THE RHINOCEROS AND TIGER CONSERVATION FUND.)","(HOUSE REJECTED THE NEUMANN AMENDMENT THAT SOUGHT TO STRIKE THE $600,000 APPROPRIATION TO CARRY OUT THE AFRICAN ELEPHANT CONSERVATION ACT AND THE $200,000 APPROPRIATION FOR THE RHINOCEROS AND TIGER CONSERVATION FUND",7,709,7,709
468,31746,104,1,497,RH1040497,"'RH1040497',","RH1040497,",7/13/95,1995,7,13,1,510,281,117,-0.272,-0.077,-0.247,-0.222,-74.496,HR1977,Agreed to,NA,On Agreeing to the Amendment,"(HOUSE AGREED TO THE YOUNG OF ALASKA AMENDMENT THAT LIMITS THE FISH AND WILDLIFE SERVICE TO THE PURCHASE OF 54 PASSENGER VEHICLES RATHER THAN 59 POLICE-TYPE AND 88 REPLACEMENT VEHICLES, STRIKES LANGUAGE PERMITTING FWS TO ACCEPT DONATED AIRCRAFT AS REPLACEMENTS, REDUCES THE FWS RESOURCE MANAGEMENT ACCOUNT BY $885,000, AND INCREASES THE APPROPRIATION FOR OPERATION OF INDIAN PROGRAMS BY $851,000.)","(HOUSE AGREED TO THE YOUNG OF ALASKA AMENDMENT THAT LIMITS THE FISH AND WILDLIFE SERVICE TO THE PURCHASE OF 54 PASSENGER VEHICLES RATHER THAN 59 POLICE-TYPE AND 88 REPLACEMENT VEHICLES, STRIKES LANGUAGE PERMITTING FWS TO ACCEPT DONATED AIRCRAFT AS REPLA",7,709,7,709
469,31863,104,1,55,RH1040055,"'RH1040055',","RH1040055,",1/30/95,1995,1,30,1,60,114,312,-0.335,0.014,0.253,-0.026,-102.534,HR5,Failed,NA,on agreeing to the amendment,(HOUSE REJECTED THE VOLKMER AMENDMENT TO THE BORSKI AMENDMENT THAT SOUGHT TO ADD 5 REPRODUCTIVE DISORDERS TO THE LIST OF HEALTH ILLNESSES AFFECTED BY WATER POLLUTION.),(HOUSE REJECTED THE VOLKMER AMENDMENT TO THE BORSKI AMENDMENT THAT SOUGHT TO ADD 5 REPRODUCTIVE DISORDERS TO THE LIST OF HEALTH ILLNESSES AFFECTED BY WATER POLLUTION,7,701,7,701
470,31865,104,1,550,RH1040550,"'RH1040550',","RH1040550,",7/25/95,1995,7,25,1,563,179,245,-0.088,-0.018,0.294,0.024,-41.88,HR1943,Failed,To amend the Federal Water Pollution Control Act,On Motion to Recommit with Instructions,H.R.1943 BY BILBRAY (R-CA) -- SAN DIEGO COASTAL CORRECTIONS ACT OF 1995 (HOUSE REJECTED THE MINETA MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON TRANSPORTATION WITH INSTRUCTIONS TO REPORT THE BILL BACK FORTHWITH CONTAINING AN AMENDMENT THAT PROVIDES THAT CHEMICALLY ENHANCED PRIMARY TREATMENT RESULT IN THE REMOVAL OF NOT LESS THAN 58 PERCENT OF THE BIOLOGICAL OXYGEN DEMAND ON AN ANNUAL AVERAGE AND NOT LESS THAN 80 PERCENT OF THE TOTAL SUSPENDED SOLIDS ON A MONTHLY AVERAGE.),SAN DIEGO COASTAL CORRECTIONS ACT OF 1995 (HOUSE REJECTED THE MINETA MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON TRANSPORTATION WITH INSTRUCTIONS TO REPORT THE BILL BACK FORTHWITH CONTAINING AN AMENDMENT THAT PROVIDES THAT CHEMICALLY ENHANCED PRIMARY,7,710,7,701
471,31867,104,1,551,RH1040551,"'RH1040551',","RH1040551,",7/25/95,1995,7,25,1,564,269,156,-0.165,-0.076,-0.184,-0.117,-100.131,HR1943,Passed,To amend the Federal Water Pollution Control Act,On Passage,"(HOUSE PASSED H.R. 1943, TO AMEND THE FEDERAL WATER POLLUTION CONTROL ACT TO DEEM CERTAIN MUNICIPAL WASTEWATER TREATMENT FACILITIES DISCHARGING INTO OCEAN WATERS AS THE EQUIVALENT OF SECONDARY TREATMENT FACILITIES.)","(HOUSE PASSED H.R. 1943, TO AMEND THE FEDERAL WATER POLLUTION CONTROL ACT TO DEEM CERTAIN MUNICIPAL WASTEWATER TREATMENT FACILITIES DISCHARGING INTO OCEAN WATERS AS THE EQUIVALENT OF SECONDARY TREATMENT FACILITIES",7,701,7,701
472,31884,104,1,56,RH1040056,"'RH1040056',","RH1040056,",1/30/95,1995,1,30,1,61,162,263,-0.183,0.021,0.279,-0.003,-63.493,HR5,Failed,NA,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE BORSKI AMENDMENT EN BLOC THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT ENFORCE OR ESTABLISH LIMITS ON THE INTRODUCTION INTO UNITED STATES WATER OF POLLUTANTS THAT CAUSE SIGNIFICANT ADVERSE ACUTE EFFECTS ON HUMAN HEALTH, CANCER, DEVELOPMENTAL MALFORMATION, REPRODUCTIVE DYSFUNCTIONS, NEUROLOGICAL DISORDERS, GENETIC MUTATIONS OR OTHER CHRONIC EFFECTS ON HUMAN HEALTH WHICH ARE SERIOUS OR IRREVERSIBLE.)",(HOUSE REJECTED THE BORSKI AMENDMENT EN BLOC THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT ENFORCE OR ESTABLISH LIMITS ON THE INTRODUCTION INTO UNITED STATES WATER OF POLLUTANTS THAT CAUSE SIGNIFICANT ADVERSE ACUTE EFFECTS,7,701,7,701
473,31940,104,1,585,RH1040585,"'RH1040585',","RH1040585,",7/28/95,1995,7,28,1,599,212,206,0.063,0.035,0.259,0.825,-96.368,HR2099,Agreed to,NA,On Agreeing to the Amendment,"(HOUSE AGREED TO THE STOKES AMENDMENT THAT STRIKES LANGUAGE THAT PROHIBITS OR LIMITS THE ENVIRONMENTAL PROTECTION AGENCY'S ABILITY TO PROMULGATE, ENFORCE, IMPLEMENT, OR TAKE CERTAIN ACTIONS AUTHORIZED UNDER ENVIRONMENTAL LAWS, INCLUDING THE CLEAN AIR ACT, CLEAN WATER ACT, AND FOOD SAFETY LAWS.)","(HOUSE AGREED TO THE STOKES AMENDMENT THAT STRIKES LANGUAGE THAT PROHIBITS OR LIMITS THE ENVIRONMENTAL PROTECTION AGENCY'S ABILITY TO PROMULGATE, ENFORCE, IMPLEMENT, OR TAKE CERTAIN ACTIONS AUTHORIZED UNDER ENVIRONMENTAL LAWS, INCLUDING THE CLEAN AIR AC",7,700,7,700
474,31945,104,1,588,RH1040588,"'RH1040588',","RH1040588,",7/31/95,1995,7,31,1,602,188,228,0.103,-0.182,0.243,0.631,-90.166,HR2099,Failed,NA,On Agreeing to the Amendment,"H.R.2099 BY LEWIS, JERRY (R-CA) -- DEPARTMENTS OF VETERANS AFFAIRS AND HOUSING AND URBAN DEVELOPMENT, AND INDEPENDENT AGENCIES APPROPRIATIONS ACT, 1996 (HOUSE REJECTED THE DURBIN AMENDMENT THAT SOUGHT TO PROVIDE THAT ANY LIMITATION ON USE OF EPA FUNDS WOULD NOT APPLY TO THE AGENCY'S ENVIRONMENTAL PROGRAMS AND COMPLIANCE PROVISIONS WHEN IT IS MADE KNOWN THAT THE LIMITATION WOULD RESTRICT THE AGENCY'S ABILITY TO PROTECT HUMANS AGAINST EXPOSURE TO ARSENIC, BENZENE, DIOXIN, LEAD, OR ANY KNOWN CARCINOGEN.)","DEPARTMENTS OF VETERANS AFFAIRS AND HOUSING AND URBAN DEVELOPMENT, AND INDEPENDENT AGENCIES APPROPRIATIONS ACT, 1996 (HOUSE REJECTED THE DURBIN AMENDMENT THAT SOUGHT TO PROVIDE THAT ANY LIMITATION ON USE OF EPA FUNDS WOULD NOT APPLY TO THE AGENCY'S ENVIRO",7,700,7,700
475,31947,104,1,589,RH1040589,"'RH1040589',","RH1040589,",7/31/95,1995,7,31,1,603,155,261,0.181,-0.983,0.247,0.409,-92.002,HR2099,Failed,NA,On Agreeing to the Amendment,(HOUSE REJECTED THE DINGELL AMENDMENT THAT SOUGHT TO INCREASE FUNDING FOR THE SUPERFUND PROGRAM BY $440 MILLION AND REDUCE FUNDING FOR FEMA DISASTER RELIEF BY $186 MILLION.),(HOUSE REJECTED THE DINGELL AMENDMENT THAT SOUGHT TO INCREASE FUNDING FOR THE SUPERFUND PROGRAM BY $440 MILLION AND REDUCE FUNDING FOR FEMA DISASTER RELIEF BY $186 MILLION,7,704,7,704
476,31953,104,1,591,RH1040591,"'RH1040591',","RH1040591,",7/31/95,1995,7,31,1,605,210,210,0.046,0.064,0.255,0.781,-97.395,HR2099,Failed,NA,On Agreeing to the Amendment,"(ON A DEMAND FOR A SEPARATE VOTE, HOUSE REJECTED THE STOKES AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT PROHIBITS OR LIMITS EPA'S ABILITY TO PROMULGATE, ENFORCE, IMPLEMENT, OR TAKE CERTAIN ACTIONS AUTHORIZED UNDER ENVIRONMENTAL LAWS AND FOOD SAFETY LAWS.)","(ON A DEMAND FOR A SEPARATE VOTE, HOUSE REJECTED THE STOKES AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE THAT PROHIBITS OR LIMITS EPA'S ABILITY TO PROMULGATE, ENFORCE, IMPLEMENT, OR TAKE CERTAIN ACTIONS AUTHORIZED UNDER ENVIRONMENTAL LAWS AND FOOD SAFETY LA",7,700,7,700
477,31955,104,1,592,RH1040592,"'RH1040592',","RH1040592,",7/31/95,1995,7,31,1,606,198,222,0.129,-0.213,0.246,0.55,-88.366,HR2099,Failed,"VA, HUD, Appropriations for Fiscal Year 1996",On Motion to Recommit with Instructions,"(HOUSE REJECTED THE STOKES MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON APPROPRIATIONS WITH INSTRUCTIONS TO REPORT IT BACK FORTHWITH CONTAINING AN AMENDMENT THAT PROVIDES LIMITATIONS PLACED ON EPA ACTIVITIES WOULD NOT APPLY WHEN IT IS MADE KNOWN THAT THE LIMITATION WOULD RESTRICT THE ABILITY OF EPA TO PROTECT HUMANS AGAINST EXPOSURE TO ARSENIC, BENZENE, DIOXIN, LEAD, OR ANY KNOWN CARCINOGEN.)",(HOUSE REJECTED THE STOKES MOTION TO RECOMMIT THE BILL TO THE COMMITTEE ON APPROPRIATIONS WITH INSTRUCTIONS TO REPORT IT BACK FORTHWITH CONTAINING AN AMENDMENT THAT PROVIDES LIMITATIONS PLACED ON EPA ACTIVITIES WOULD NOT APPLY WHEN IT IS MADE KNOWN THAT,7,700,7,700
478,31972,104,1,60,RH1040060,"'RH1040060',","RH1040060,",1/30/95,1995,1,30,1,65,127,297,-0.302,0.004,0.314,0.016,-79.066,HR5,Failed,NA,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE CLAY EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT PROTECT SCHOOL CHILDREN FROM EXPOSURE TO DANGEROUS CONDITIONS IN SCHOOLS, INCLUDING EXPOSURE TO ASBESTOS AND LEAD PAINT.)","(HOUSE REJECTED THE CLAY EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT PROTECT SCHOOL CHILDREN FROM EXPOSURE TO DANGEROUS CONDITIONS IN SCHOOLS, INCLUDING EXPOSURE TO ASBESTOS AND LEAD PAINT",7,708,7,708
479,32048,104,1,655,RH1040655,"'RH1040655',","RH1040655,",9/19/95,1995,9,19,1,669,176,243,-0.12,0.993,-0.091,-0.139,-228.173,HR558,Failed,Texas Low-Level radioactive Waste Compact Consent Act,On Motion to Suspend the Rules and Pass,"H.R.558 BY FIELDS, JACK (R-TX) -- TEXAS LOW-LEVEL RADIOACTIVE WASTE DISPOSAL COMPACT CONSENT ACT (HOUSE FAILED TO SUSPEND THE RULES AND PASS H.R. 558, TO GRANT THE CONSENT OF THE CONGRESS TO THE TEXAS LOW-LEVEL RADIOACTIVE WASTE DISPOSAL COMPACT.)","TEXAS LOW-LEVEL RADIOACTIVE WASTE DISPOSAL COMPACT CONSENT ACT (HOUSE FAILED TO SUSPEND THE RULES AND PASS H.R. 558, TO GRANT THE CONSENT OF THE CONGRESS TO THE TEXAS LOW-LEVEL RADIOACTIVE WASTE DISPOSAL COMPACT",7,704,7,704
480,32088,104,1,693,RH1040693,"'RH1040693',","RH1040693,",10/12/95,1995,10,12,1,709,199,215,0.058,0.03,0.268,0.364,-69.96,HR2405,Failed,NA,On Agreeing to the Amendment,"H.R.2405 BY WALKER (R-PA) -- OMNIBUS CIVILIAN SCIENCE AUTHORIZATION ACT OF 1995 NATIONAL SCIENCE FOUNDATION AUTHORIZATION ACT OF 1995 NATIONAL AERONAUTICS AND SPACE ADMINISTRATION AUTHORIZATION ACT, FISCAL YEAR 1996 DEPARMTMENT OF ENERGY CIVILIAN RESEARCH AND DEVELOPMENT ACT OF 1995 NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION AUTHORIZATION ACT OF 1995 ENVIRONMENTAL RESEARCH, DEVELOPMENT, AND DEMONSTRATION AUTHORIZATION ACT OF 1995 AMERICAN TECHNOLOGY ADVANCEMENT ACT OF 1995 FIRE ADMINISTRATION AUTHORIZATION ACT OF 1995 (HOUSE REJECTED THE LOFGREN AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE PROHIBITING USE OF FUNDS FOR EPA'S CLIMATE CHANGE ACTION PLAN.)","OMNIBUS CIVILIAN SCIENCE AUTHORIZATION ACT OF 1995 NATIONAL SCIENCE FOUNDATION AUTHORIZATION ACT OF 1995 NATIONAL AERONAUTICS AND SPACE ADMINISTRATION AUTHORIZATION ACT, FISCAL YEAR 1996 DEPARMTMENT OF ENERGY CIVILIAN RESEARCH AND DEVELOPMENT ACT OF 1995",7,700,7,700
