congress,chamber,icpsr,adjust_d1,last_name,first_name,state,d1,district_code,party_code,bioguide_id,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
102,"House",15041,62.5,"MCCLOSKEY","Francis","IN",62.5,8,100,"M000342",89,48.4,62.5,11,60.9299,0,1
102,"House",15063,0,"SMITH","Robert","OR",0,2,200,"S000607",10,5.4,0,11,-1.795694,0,1
102,"House",13042,7,"SPENCE","Floyd","SC",7,2,200,"S000718",35,25.5,7,11,13.44876,0,1
102,"House",15055,66,"RICHARDSON","Bill","NM",66,3,100,"R000229",82.5,58.3,66,11,76.77264,0,1
102,"House",29139,58.5,"KOPETSKI","Michael","OR",58.5,5,100,"K000312",,0,58.5,11,66.38963,0,1
102,"House",15637,23,"TAYLOR","Gary","MS",23,5,100,"T000074",68,34,23,11,44.05065,0,1
102,"House",14828,0,"HALL","Ralph","TX",0,4,100,"H000067",5,18.58333,0,11,11.40643,0,1
102,"House",15021,80.5,"DURBIN","Richard","IL",80.5,20,100,"D000563",76.5,53.7,80.5,11,70.89588,0,1
102,"House",14445,76,"PEASE","Donald","OH",76,13,100,"P000170",72.5,65.4375,76,11,75.92924,0,1
102,"House",29104,0,"DOOLITTLE","John","CA",0,14,200,"D000429",,0,0,11,3.763693,0,1
102,"House",10573,83,"BROWN","George","CA",83,36,100,"B000918",60,63.6,83,11,71.71212,0,1
102,"House",10757,96,"MINK","Patsy","HI",96,2,100,"M000797",61.5,61.25,96,11,86.23514,0,1
102,"House",14823,59,"FOGLIETTA","Thomas","PA",59,1,100,"F000235",89,65.08334,59,11,74.98939,0,1
102,"House",15010,53,"BOUCHER","Frederick","VA",53,9,100,"B000657",70,38.4,53,11,63.41494,0,1
102,"House",15032,46,"LEHMAN","Richard","CA",46,18,100,"L000225",71.5,47.3,46,11,52.32663,0,1
102,"House",29129,0,"BARRETT","William","NE",0,3,200,"B000179",,0,0,11,3.954827,0,1
102,"House",13003,62.5,"ASPIN","Leslie","WI",62.5,1,100,"A000224",56.5,67.77273,62.5,11,72.56097,0,1
102,"House",14873,56.5,"HOYER","Steny","MD",56.5,5,100,"H000874",82.5,56.83333,56.5,11,78.30352,0,1
102,"House",14827,24,"GUNDERSON","Steven","WI",24,3,200,"G000524",35,42.25,24,11,38.32168,0,1
102,"House",14066,0,"YOUNG","Donald","AK",0,1,200,"Y000033",10,10.1,0,11,5.411605,0,1
102,"House",14816,55,"DYMALLY","Mervyn","CA",55,31,100,"D000592",74,55.25,55,11,63.80093,0,1
102,"House",14262,90.5,"NEAL","Stephen","NC",90.5,5,100,"N000016",84,57.27778,90.5,11,70.34743,0,1
102,"House",14256,80,"MILLER","George","CA",80,7,100,"M000725",89,75.5,80,11,88.51709,0,1
102,"House",14669,10.5,"THOMAS","William","CA",10.5,20,200,"T000188",21.5,9.357142,10.5,11,5.76923,0,1
102,"House",15084,86.5,"ATKINS","Chester","MA",86.5,5,100,"A000226",89,66,86.5,11,88.55596,0,1
102,"House",14264,55,"NOWAK","Henry","NY",55,33,100,"N000163",82.5,61.11111,55,11,67.16788,0,1
102,"House",633,72,"BENNETT","Charles","FL",72,3,100,"B000371",84,45.22727,72,11,48.8894,0,1
102,"House",14459,21,"VOLKMER","Harold","MO",21,9,100,"V000112",45,35.75,21,11,34.29494,0,1
102,"House",15028,38,"JOHNSON","Nancy","CT",38,6,200,"J000163",65,50.2,38,11,61.21637,0,1
102,"House",14877,82.5,"KENNELLY","Barbara","CT",82.5,1,100,"K000118",84,69.33334,82.5,11,86.29235,0,1
102,"House",15050,85.5,"OWENS","Major","NY",85.5,12,100,"O000159",82.5,74.1,85.5,11,92.5341,0,1
102,"House",15031,34.5,"KOLTER","Joseph","PA",34.5,4,100,"K000307",60,43.2,34.5,11,46.87641,0,1
102,"House",14288,9.5,"GOODLING","William","PA",9.5,19,200,"G000291",22.5,31.55556,9.5,11,21.50152,0,1
102,"House",11067,34.5,"GAYDOS","Joseph","PA",34.5,20,100,"G000105",67.5,45.13636,34.5,11,44.08758,0,1
102,"House",14201,73,"AUCOIN","Les","OR",73,1,100,"A000337",70,61.38889,73,11,70.96545,0,1
102,"House",15424,0,"INHOFE","James","OK",0,1,200,"I000024",11.5,12.16667,0,11,6.079262,0,1
102,"House",13002,18,"ARCHER","William","TX",18,7,200,"A000215",30,21,18,11,13.40942,0,1
102,"House",14868,17,"WEBER","John","MN",17,2,200,"W000237",45,46.33333,17,11,44.85022,0,1
102,"House",6845,38.5,"NATCHER","William","KY",38.5,2,100,"N000009",60,41.27273,38.5,11,40.91488,0,1
102,"House",15228,38,"PERKINS","Carl","KY",38,7,100,"P000229",60,32,38,11,38.90577,0,1
102,"House",15082,53.5,"KLECZKA","Gerald","WI",53.5,4,100,"K000259",66.5,61.5,53.5,11,81.42905,0,1
102,"House",14650,72,"MAVROULES","Nicholas","MA",72,6,100,"M000264",76.5,66.64286,72,11,78.50475,0,1
102,"House",14856,69,"SAVAGE","Gus","IL",69,2,100,"S000081",82.5,53.33333,69,11,64.62712,0,1
102,"House",14847,28,"MORRISON","Sidney","WA",28,4,200,"M000999",25,29.58333,28,11,30.14788,0,1
102,"House",14422,52,"GLICKMAN","Daniel","KS",52,4,100,"G000240",95,63.625,52,11,70.4241,0,1
102,"House",15422,0,"HOLLOWAY","Clyde","LA",0,8,200,"H000729",6.5,2.166667,0,11,-3.122955,0,1
102,"House",15414,4,"GRANDY","Frederick","IA",4,6,200,"G000371",22.5,15.83333,4,11,13.84767,0,1
102,"House",15099,28.5,"GALLO","Dean","NJ",28.5,11,200,"G000025",71.5,41.125,28.5,11,43.77353,0,1
102,"House",14405,100,"BEILENSON","Anthony","CA",100,23,100,"B000318",94,78.6875,100,11,96.13192,0,1
102,"House",15627,20,"STEARNS","Clifford","FL",20,6,200,"S000822",51.5,25.75,20,11,14.63947,0,1
102,"House",15076,86.5,"WHEAT","Alan","MO",86.5,5,100,"W000326",89,67.6,86.5,11,82.16236,0,1
102,"House",15000,76,"ACKERMAN","Gary","NY",76,7,100,"A000022",89,71.6,76,11,86.04861,0,1
102,"House",14238,90,"HUGHES","William","NJ",90,2,100,"H000930",77.5,64.16666,90,11,77.01678,0,1
102,"House",14410,6.5,"COLEMAN","Earl","MO",6.5,6,200,"C000618",27.5,23.8125,6.5,11,17.49399,0,1
102,"House",14612,14,"CLINGER","William","PA",14,23,200,"C000523",27.5,26.78572,14,11,20.15468,0,1
102,"House",14624,62.5,"FAZIO","Victor","CA",62.5,4,100,"F000053",70,52.5,62.5,11,61.70842,0,1
102,"House",15419,0,"HEFLEY","Joel","CO",0,5,200,"H000444",34,28,0,11,15.5257,0,1
102,"House",14471,76,"GREEN","Sedgwick","NY",76,15,200,"G000417",80,74.125,76,11,87.15259,0,1
102,"House",10616,3,"QUILLEN","James","TN",3,1,200,"Q000013",6.5,10.90909,3,11,2.010983,0,1
102,"House",29122,71,"GILCHREST","Wayne","MD",71,1,200,"G000180",,0,71,11,58.93292,0,1
102,"House",14860,17,"SHAW","Eugene","FL",17,15,200,"S000303",45,24.41667,17,11,25.3111,0,1
102,"House",14039,52,"MOAKLEY","John","MA",52,9,100,"M000834",77.5,73.15,52,11,79.49123,0,1
102,"House",14055,86.5,"STUDDS","Gerry","MA",86.5,10,100,"S001040",95,80.8,86.5,11,92.10207,0,1
102,"House",11000,21,"BEVILL","Tom","AL",21,4,100,"B000431",35,25.54545,21,11,23.20121,0,1
102,"House",15434,86.5,"MORELLA","Constance","MD",86.5,8,200,"M000941",94,64.66666,86.5,11,88.66366,0,1
102,"House",15109,52,"MEYERS","Jan","KS",52,3,200,"M000684",77.5,55.875,52,11,65.50626,0,1
102,"House",29100,45,"CRAMER","Robert","AL",45,5,100,"C000868",,0,45,11,38.60859,0,1
102,"House",15129,6.5,"CHAPMAN","Jim","TX",6.5,1,100,"C000312",39,24,6.5,11,24.28012,0,1
102,"House",14404,29.5,"BARNARD","Druie","GA",29.5,10,100,"B000153",39,29.375,29.5,11,28.2787,0,1
102,"House",14858,90,"SCHUMER","Charles","NY",90,10,100,"S000148",87.5,73,90,11,89.83546,0,1
102,"House",29110,23,"FRANKS","Gary","CT",23,5,200,"F000348",,0,23,11,39.06869,0,1
102,"House",14402,37.5,"APPLEGATE","Douglas","OH",37.5,18,100,"A000214",57.5,38.5625,37.5,11,39.25193,0,1
102,"House",15033,76,"LEVIN","Sander","MI",76,17,100,"L000263",76.5,60.1,76,11,86.22255,0,1
102,"House",15115,0,"SLAUGHTER","Daniel","VA",0,7,200,"S000479",11.5,2.875,0,11,-1.860878,0,1
102,"House",14601,21,"ANTHONY","Beryl","AR",21,4,100,"A000213",52.5,25.07143,21,11,21.83554,0,1
102,"House",15108,17,"MCMILLAN","John","NC",17,9,200,"M000566",29,17,17,11,17.77811,0,1
102,"House",15051,0,"PACKARD","Ronald","CA",0,43,200,"P000005",5,4.4,0,11,.0168389,0,1
102,"House",14802,0,"BLILEY","Thomas","VA",0,3,200,"B000556",17.5,9.916667,0,11,2.470042,0,1
102,"House",15026,13.5,"GEKAS","George","PA",13.5,17,200,"G000121",22.5,22.1,13.5,11,12.89786,0,1
102,"House",14071,3,"LAGOMARSINO","Robert","CA",3,19,200,"L000020",44,35.9,3,11,30.46999,0,1
102,"House",15446,39.5,"UPTON","Frederick","MI",39.5,4,200,"U000031",40,21.66667,39.5,11,28.13339,0,1
102,"House",1087,10.5,"BROOMFIELD","William","MI",10.5,18,200,"B000890",35,30.72727,10.5,11,24.95348,0,1
102,"House",29124,14,"CAMP","David","MI",14,10,200,"C000071",,0,14,11,9.798838,0,1
102,"House",13024,51,"MAZZOLI","Romano","KY",51,3,100,"M000291",77.5,50.68182,51,11,51.84615,0,1
102,"House",15620,55,"POSHARD","Glenn","IL",55,22,100,"P000452",80,40,55,11,55.85406,0,1
102,"House",15058,0,"SCHAEFER","Daniel","CO",0,6,200,"S000109",22.5,7.1,0,11,1.668769,0,1
102,"House",15075,9.5,"VUCANOVICH","Barbara","NV",9.5,2,200,"V000124",5,3.6,9.5,11,.8222988,0,1
102,"House",3078,79,"FASCELL","Dante","FL",79,19,100,"F000041",84,67.40909,79,11,75.09818,0,1
102,"House",14839,10.5,"LOWERY","William","CA",10.5,41,200,"L000479",31.5,19.66667,10.5,11,14.05274,0,1
102,"House",14644,4,"LEWIS","Charles","CA",4,35,200,"L000274",20,15.14286,4,11,9.488222,0,1
102,"House",29109,97,"DELAURO","Rosa","CT",97,3,100,"D000216",,0,97,11,90.15656,0,1
102,"House",15070,93,"TORRES","Esteban","CA",93,34,100,"T000316",89,67.8,93,11,87.51969,0,1
102,"House",14040,14,"MOORHEAD","Carlos","CA",14,22,200,"M000926",16.5,18.2,14,11,11.01291,0,1
102,"House",15629,83,"UNSOELD","Jolene","WA",83,3,100,"U000017",82.5,41.25,83,11,83.22797,0,1
102,"House",14852,0,"ROBERTS","Charles","KS",0,1,200,"R000307",22.5,13.75,0,11,5.798319,0,1
102,"House",14829,3,"HANSEN","James","UT",3,1,200,"H000172",5,6,3,11,2.047894,0,1
102,"House",14840,3,"MARTIN","David","NY",3,26,200,"M000174",35,26.91667,3,11,20.53907,0,1
102,"House",15439,84.5,"RAVENEL","Arthur","SC",84.5,1,200,"R000072",71.5,48.83333,84.5,11,74.59749,0,1
102,"House",15044,86.5,"MOODY","Jim","WI",86.5,5,100,"M000881",89,60,86.5,11,77.80899,0,1
102,"House",14451,14.5,"SKELTON","Isaac","MO",14.5,4,100,"S000465",45,32.6875,14.5,11,40.47584,0,1
102,"House",10788,31,"JONES","Walter","NC",31,1,100,"J000256",57.5,28.54545,31,11,24.92943,0,1
102,"House",14673,97,"WOLPE","Howard","MI",97,3,100,"W000682",95,78.64286,97,11,95.70708,0,1
102,"House",12030,79,"STOKES","Louis","OH",79,21,100,"S000948",77.5,70.5,79,11,78.46677,0,1
102,"House",15093,0,"COMBEST","Larry","TX",0,19,200,"C000653",6.5,5.125,0,11,2.274567,0,1
102,"House",15094,4,"DELAY","Thomas","TX",4,22,200,"D000217",19,4.75,4,11,3.813265,0,1
102,"House",14414,4,"DORNAN","Robert","CA",4,38,200,"D000435",5,10.35714,4,11,3.165511,0,1
102,"House",29144,31.5,"EDWARDS","Thomas","TX",31.5,11,100,"E000063",,0,31.5,11,42.39645,0,1
102,"House",14407,80.5,"BONIOR","David","MI",80.5,12,100,"B000619",82.5,73.5625,80.5,11,85.32722,0,1
102,"House",15104,56,"KANJORSKI","Paul","PA",56,11,100,"K000008",84,47.75,56,11,69.56966,0,1
102,"House",14421,49,"GEPHARDT","Richard","MO",49,3,100,"G000132",82.5,52.9375,49,11,64.70977,0,1
102,"House",15018,65.5,"COLEMAN","Ronald","TX",65.5,16,100,"C000621",65,43.8,65.5,11,60.59709,0,1
102,"House",14871,79,"WYDEN","Ronald","OR",79,3,100,"W000779",94,67.5,79,11,84.32483,0,1
102,"House",15431,86.5,"LEWIS","John","GA",86.5,5,100,"L000287",89,63,86.5,11,89.17346,0,1
102,"House",14818,70,"ECKART","Dennis","OH",70,11,100,"E000031",74,61.75,70,11,72.4829,0,1
102,"House",29111,38,"PETERSON","Douglas","FL",38,2,100,"P000259",,0,38,11,44.55945,0,1
102,"House",12036,65.5,"OBEY","David","WI",65.5,7,100,"O000007",77.5,76.90909,65.5,11,83.06038,0,1
102,"House",15060,25.5,"SISISKY","Norman","VA",25.5,4,100,"S000453",45,30.2,25.5,11,27.50764,0,1
102,"House",14432,38.5,"LEACH","James","IA",38.5,1,200,"L000169",100,63.875,38.5,11,63.41754,0,1
102,"House",15079,76,"HAYES","Charles","IL",76,1,100,"H000388",89,64.2,76,11,80.42362,0,1
102,"House",10768,93,"SCHEUER","James","NY",93,8,100,"S000124",82.5,71.05,93,11,81.56685,0,1
102,"House",14239,10.5,"HYDE","Henry","IL",10.5,6,200,"H001022",17.5,21.11111,10.5,11,11.96335,0,1
102,"House",15016,14,"CHANDLER","Rodney","WA",14,8,200,"C000293",47.5,35.7,14,11,34.68658,0,1
102,"House",15117,34.5,"STALLINGS","Richard","ID",34.5,2,100,"S000785",47.5,38.625,34.5,11,45.48441,0,1
102,"House",12041,4,"CRANE","Philip","IL",4,12,200,"C000873",40,14.59091,4,11,6.656117,0,1
102,"House",14029,79,"LEHMAN","William","FL",79,17,100,"L000226",77.5,59,79,11,66.75974,0,1
102,"House",14469,0,"LIVINGSTON","Robert","LA",0,1,200,"L000371",12.5,17.4375,0,11,7.07794,0,1
102,"House",29103,31,"RIGGS","Frank","CA",31,1,200,"R000252",,0,31,11,15.73947,0,1
102,"House",29116,80,"COX","John","IL",80,16,100,"C000836",,0,80,11,80,0,1
102,"House",15029,59,"KAPTUR","Marcia","OH",59,9,100,"K000009",76.5,46.5,59,11,76.53638,0,1
102,"House",15617,18,"PARKER","Michael","MS",18,4,100,"P000066",16.5,8.25,18,11,10.17231,0,1
102,"House",29114,52,"LAROCCO","Larry","ID",52,1,100,"L000098",,0,52,11,51.3386,0,1
102,"House",14635,4,"HOPKINS","Larry","KY",4,6,200,"H000776",17.5,19.35714,4,11,11.97012,0,1
102,"House",14812,35.5,"DORGAN","Byron","ND",35.5,1,100,"D000432",64,51.66667,35.5,11,55.33028,0,1
102,"House",12013,83,"FISH","Hamilton","NY",83,21,200,"F000141",72.5,68.90909,83,11,76.09753,0,1
102,"House",14618,10.5,"DAVIS","Robert","MI",10.5,11,200,"D000131",46.5,24.21428,10.5,11,18.54256,0,1
102,"House",14672,46,"WILLIAMS","John","MT",46,1,100,"W000520",65,56.42857,46,11,61.31985,0,1
102,"House",14274,50,"SHARP","Philip","IN",50,2,100,"S000294",89,68.33334,50,11,75.1673,0,1
102,"House",14664,4,"STENHOLM","Charles","TX",4,17,100,"S000851",27.5,11.35714,4,11,9.438766,0,1
102,"House",15420,3,"HERGER","Walter","CA",3,2,200,"H000528",5,1.666667,3,11,1.822926,0,1
102,"House",14053,100,"STARK","Fortney","CA",100,9,100,"S000810",89,78.1,100,11,88.26772,0,1
102,"House",14813,18.5,"DREIER","David","CA",18.5,33,200,"D000492",50,27.33333,18.5,11,13.02083,0,1
102,"House",14277,82.5,"SOLARZ","Stephen","NY",82.5,13,100,"S000673",89,74.5,82.5,11,87.35246,0,1
102,"House",15402,3,"BALLENGER","Cass","NC",3,10,200,"B000104",24,16.33333,3,11,7.740519,0,1
102,"House",15066,7,"SUNDQUIST","Donald","TN",7,7,200,"S001075",29,10.8,7,11,3.941675,0,1
102,"House",15438,74,"PRICE","David","NC",74,4,100,"P000523",89,54.66667,74,11,86.26445,0,1
102,"House",29118,7,"NUSSLE","James","IA",7,2,200,"N000172",,0,7,11,11.47992,0,1
102,"House",29130,14.5,"ZELIFF","William","NH",14.5,1,200,"Z000004",,0,14.5,11,12.59248,0,1
102,"House",14058,31.5,"THORNTON","Raymond","AR",31.5,2,100,"T000243",17,21.875,31.5,11,37.92102,0,1
102,"House",14649,73,"MATSUI","Robert","CA",73,3,100,"M000249",76.5,65.5,73,11,84.28674,0,1
102,"House",14655,18,"ROTH","Toby","WI",18,8,200,"R000459",35,35.42857,18,11,28.71692,0,1
102,"House",14062,38.5,"WILSON","Charles","TX",38.5,2,100,"W000570",46.5,28.05,38.5,11,26.97845,0,1
102,"House",14446,25,"PURSELL","Carl","MI",25,2,200,"P000574",60,44.9375,25,11,44.25071,0,1
102,"House",14051,93,"SCHROEDER","Patricia","CO",93,1,100,"S000142",89,79.7,93,11,92.56367,0,1
102,"House",15454,86.5,"PALLONE","Frank","NJ",86.5,3,100,"P000034",89,44.5,86.5,11,92.21538,0,1
102,"House",14656,79,"SABO","Martin","MN",79,5,100,"S000005",82.5,65.42857,79,11,82.92364,0,1
102,"House",15631,45,"LONG","Jill","IN",45,4,100,"L000420",94,47,45,11,63.56128,0,1
102,"House",2605,42,"DINGELL","John","MI",42,16,100,"D000355",56.5,57.40909,42,11,71.67376,0,1
102,"House",13047,20,"YOUNG","Charles","FL",20,8,200,"Y000031",39,32.59091,20,11,24.63689,0,1
102,"House",14443,39.5,"OAKAR","Mary","OH",39.5,20,100,"O000001",71.5,62.1875,39.5,11,66.65818,0,1
102,"House",14679,14,"TAUZIN","Wilbert","LA",14,3,100,"T000058",40,26.64286,14,11,18.21997,0,1
102,"House",11020,0,"HAMMERSCHMIDT","John","AR",0,3,200,"H000124",17.5,12.31818,0,11,2.984908,0,1
102,"House",15426,100,"JONTZ","James","IN",100,5,100,"J000265",95,65,100,11,99.62524,0,1
102,"House",15065,48,"STAGGERS","Harley","WV",48,2,100,"S000779",49,44.8,48,11,51.36224,0,1
102,"House",14861,3,"SKEEN","Joseph","NM",3,2,200,"S000463",5,5.583333,3,11,1.777518,0,1
102,"House",14626,55,"FROST","Jonas","TX",55,24,100,"F000392",56.5,43.5,55,11,56.29325,0,1
102,"House",14224,70,"FORD","Harold","TN",70,9,100,"F000261",71.5,59.44444,70,11,67.36534,0,1
102,"House",15621,10.5,"ROHRABACHER","Dana","CA",10.5,42,200,"R000409",27.5,13.75,10.5,11,11.85261,0,1
102,"House",14631,80.5,"GUARINI","Frank","NJ",80.5,14,100,"G000511",89,61.5,80.5,11,73.82705,0,1
102,"House",14831,32.5,"HATCHER","Charles","GA",32.5,2,100,"H000340",37.5,27.41667,32.5,11,28.2528,0,1
102,"House",14454,0,"STUMP","Robert","AZ",0,3,200,"S001044",6.5,2.9,0,11,-.4614396,0,1
102,"House",14435,90,"MARKEY","Edward","MA",90,7,100,"M000133",89,77.3125,90,11,90.22294,0,1
102,"House",14667,79,"SYNAR","Michael","OK",79,2,100,"S001139",77.5,62.5,79,11,75.91361,0,1
102,"House",15073,53.5,"VALENTINE","Itimous","NC",53.5,2,100,"V000006",94,48.2,53.5,11,59.1371,0,1
102,"House",15088,34.5,"BRUCE","Terry","IL",34.5,19,100,"B000971",84,55,34.5,11,61.97962,0,1
102,"House",15003,7,"BATEMAN","Herbert","VA",7,1,200,"B000229",11.5,8.1,7,11,3.230543,0,1
102,"House",15416,28,"HARRIS","Claude","AL",28,7,100,"H000236",60,28.33333,28,11,33.74195,0,1
102,"House",15083,38,"MOLLOHAN","Alan","WV",38,1,100,"M000844",34,25.4,38,11,43.05409,0,1
102,"House",14219,34.5,"ENGLISH","Glenn","OK",34.5,6,100,"E000184",37.5,25.5,34.5,11,26.28167,0,1
102,"House",10703,59,"ANNUNZIO","Frank","IL",59,11,100,"A000212",66.5,50.5,59,11,53.19907,0,1
102,"House",14824,100,"FRANK","Barney","MA",100,4,100,"F000339",81.5,74.08334,100,11,90.43777,0,1
102,"House",14042,85.5,"OWENS","Douglas","UT",85.5,2,100,"O000156",89,58.375,85.5,11,78.09341,0,1
102,"House",14825,58.5,"GEJDENSON","Samuel","CT",58.5,2,100,"G000120",95,72.58334,58.5,11,86.08659,0,1
102,"House",14052,0,"SHUSTER","Bud","PA",0,9,200,"S000394",11.5,11.45,0,11,4.117748,0,1
102,"House",12009,80,"CLAY","William","MO",80,1,100,"C000488",76.5,68.68182,80,11,77.24011,0,1
102,"House",15619,86.5,"PAYNE","Donald","NJ",86.5,10,100,"P000149",67.5,33.75,86.5,11,85.16719,0,1
102,"House",14875,0,"OXLEY","Michael","OH",0,4,200,"O000163",24,14.66667,0,11,6.037817,0,1
102,"House",29128,82.5,"HORN","Joan","MO",82.5,2,100,"H000788",,0,82.5,11,82.5,0,1
102,"House",10794,4,"VANDER JAGT","Guy","MI",4,9,200,"V000027",24,26.27273,4,11,19.50426,0,1
102,"House",14253,65.5,"MCHUGH","Matthew","NY",65.5,28,100,"M000473",76.5,69.38889,65.5,11,77.54382,0,1
102,"House",14675,41,"PETRI","Thomas","WI",41,6,200,"P000265",77.5,58.5,41,11,41.86103,0,1
102,"House",15605,38.5,"GOSS","Porter","FL",38.5,13,200,"G000336",61.5,30.75,38.5,11,36.14402,0,1
102,"House",15430,47,"LANCASTER","H.","NC",47,3,100,"L000045",82.5,52.5,47,11,65.70979,0,1
102,"House",29138,24,"BREWSTER","William","OK",24,3,100,"B000817",,0,24,11,24.25396,0,1
102,"House",15056,13.5,"RIDGE","Thomas","PA",13.5,21,200,"R000243",57.5,42.7,13.5,11,36.54654,0,1
102,"House",10727,59.5,"FORD","William","MI",59.5,15,100,"F000270",71.5,63.18182,59.5,11,68.90045,0,1
102,"House",15015,62.5,"CARPER","Thomas","DE",62.5,1,100,"C000174",62.5,60.9,62.5,11,74.14107,0,1
102,"House",14075,42,"TRAXLER","Jerome","MI",42,8,100,"T000356",49,50.3,42,11,51.49689,0,1
102,"House",14415,0,"EDWARDS","Marvin","OK",0,5,200,"E000077",11.5,11.5,0,11,2.573936,0,1
102,"House",15413,3,"GALLEGLY","Elton","CA",3,21,200,"G000021",34,19.66667,3,11,11.46799,0,1
102,"House",14815,80.5,"DWYER","Bernard","NJ",80.5,6,100,"D000586",82.5,61.58333,80.5,11,75.69061,0,1
102,"House",14265,71,"OBERSTAR","James","MN",71,8,100,"O000006",72.5,64.55556,71,11,72.80747,0,1
102,"House",12042,40.5,"ROE","Robert","NJ",40.5,8,100,"R000383",57.5,58.90909,40.5,11,60.4161,0,1
102,"House",15615,82.5,"MACHTLEY","Ronald","RI",82.5,1,200,"M000015",94,47,82.5,11,81.03932,0,1
102,"House",1077,34.5,"BROOKS","Jack","TX",34.5,9,100,"B000880",47.5,33.68182,34.5,11,32.89433,0,1
102,"House",15077,49,"WISE","Robert","WV",49,3,100,"W000654",70,48.2,49,11,59.52486,0,1
102,"House",15125,0,"ARMEY","Richard","TX",0,26,200,"A000217",19,18.25,0,11,9.010957,0,1
102,"House",29150,40.5,"KLUG","Scott","WI",40.5,2,200,"K000274",,0,40.5,11,59.15891,0,1
102,"House",10421,82.5,"YATES","Sidney","IL",82.5,9,100,"Y000013",89,75.5,82.5,11,82.86703,0,1
102,"House",14437,3,"MARLENEE","Ronald","MT",3,2,200,"M000139",5,16.6875,3,11,8.872704,0,1
102,"House",29121,100,"ANDREWS","Thomas","ME",100,1,100,"A000211",,0,100,11,101.4827,0,1
102,"House",15612,86.5,"LOWEY","Nita","NY",86.5,20,100,"L000480",89,44.5,86.5,11,90.11427,0,1
102,"House",15447,42,"WELDON","Wayne","PA",42,7,200,"W000268",64,46.33333,42,11,48.37047,0,1
102,"House",15052,65.5,"PENNY","Timothy","MN",65.5,1,100,"P000215",72.5,65.3,65.5,11,71.75756,0,1
102,"House",14843,46,"MCCURDY","David","OK",46,4,100,"M000398",76.5,41.33333,46,11,46.68523,0,1
102,"House",15608,32.5,"JAMES","Craig","FL",32.5,4,200,"J000047",77.5,38.75,32.5,11,49.22191,0,1
102,"House",14045,16.5,"REGULA","Ralph","OH",16.5,16,200,"R000141",34,33.65,16.5,11,23.32136,0,1
102,"House",14845,29.5,"MCGRATH","Raymond","NY",29.5,5,200,"M000458",77.5,49.33333,29.5,11,51.32724,0,1
102,"House",14413,49,"DICKS","Norman","WA",49,6,100,"D000327",82.5,51.5,49,11,70.93302,0,1
102,"House",11036,3,"MYERS","John","IN",3,7,200,"M001130",16.5,9.727273,3,11,1.653826,0,1
102,"House",10732,53,"HAMILTON","Lee","IN",53,9,100,"H000114",94,66.81818,53,11,68.0561,0,1
102,"House",15600,56.5,"CAMPBELL","Thomas","CA",56.5,12,200,"C000100",100,50,56.5,11,63.17104,0,1
102,"House",10713,86.5,"CONYERS","John","MI",86.5,1,100,"C000714",72.5,66.22727,86.5,11,81.18634,0,1
102,"House",10717,4,"DICKINSON","William","AL",4,2,200,"D000326",16.5,7.181818,4,11,-2.204857,0,1
102,"House",15005,96,"BERMAN","Howard","CA",96,26,100,"B000410",76.5,66.1,96,11,85.97824,0,1
102,"House",15440,0,"RHODES","John","AZ",0,1,200,"R000189",11.5,3.833333,0,11,-1.52305,0,1
102,"House",15036,50,"LIPINSKI","William","IL",50,5,100,"L000342",66.5,46.9,50,11,54.82136,0,1
102,"House",14654,22,"RITTER","Donald","PA",22,15,200,"R000277",35,33.35714,22,11,31.51437,0,1
102,"House",15603,89.5,"ENGEL","Eliot","NY",89.5,19,100,"E000179",82.5,41.25,89.5,11,88.61758,0,1
102,"House",14879,65.5,"MARTINEZ","Matthew","CA",65.5,30,100,"M000206",71.5,61.08333,65.5,11,63.65866,0,1
102,"House",15632,41,"BROWDER","John","AL",41,3,100,"B000897",71.5,35.75,41,11,43.39409,0,1
102,"House",15245,82.5,"ABERCROMBIE","Neil","HI",82.5,1,100,"A000014",100,50,82.5,11,81.71821,0,1
102,"House",14441,48,"MURPHY","Austin","PA",48,22,100,"M001088",77.5,45.9375,48,11,47.97991,0,1
102,"House",29120,62.5,"JEFFERSON","William","LA",62.5,2,100,"J000070",,0,62.5,11,63.87313,0,1
102,"House",14210,35.5,"CARR","Milton","MI",35.5,6,100,"C000178",61.5,58.625,35.5,11,60.14839,0,1
102,"House",15023,92.5,"EVANS","Lane","IL",92.5,17,100,"E000250",95,74.6,92.5,11,87.28473,0,1
102,"House",15081,53.5,"DARDEN","George","GA",53.5,7,100,"D000051",55,36,53.5,11,46.51967,0,1
102,"House",14046,59,"RINALDO","Matthew","NJ",59,7,200,"R000262",84,67.35,59,11,73.42653,0,1
102,"House",15410,76,"DEFAZIO","Peter","OR",76,4,100,"D000191",89,54.66667,76,11,86.77538,0,1
102,"House",14015,67.5,"GILMAN","Benjamin","NY",67.5,22,200,"G000212",100,69.6,67.5,11,74.00552,0,1
102,"House",14677,59,"PORTER","John","IL",59,10,200,"P000444",62.5,50.35714,59,11,62.00878,0,1
102,"House",10520,58.5,"GONZALEZ","Henry","TX",58.5,20,100,"G000272",71.5,48.63636,58.5,11,50.20445,0,1
102,"House",14627,7,"GINGRICH","Newton","GA",7,6,200,"G000225",11.5,34.71429,7,11,28.67741,0,1
