congress,chamber,icpsr,adjust_d1,district_code,state_abbrev,party_code,bioname,d1,d1_previous,d1_rolling,d1_norm,group,x_d1,a_d1,b_d1
101,"House",14822,1.427229,8,"TX","R","FIELDS, Jack Milton, Jr.",1.564,1.018,.7966,1.564,11,1.192838,.0685259,1.047817
101,"House",14288,.748675,19,"PA","R","GOODLING, William Franklin",.853,.47,.642875,.853,11,.7480735,.0685259,1.047817
101,"House",14827,.6246075,3,"WI","R","GUNDERSON, Steven Craig",.723,.145,.2096,.723,11,.3385641,.0685259,1.047817
101,"House",15055,-1.424415,3,"NM","D","RICHARDSON, Bill",-1.424,-.315,-.3925,-1.424,11,-.9358885,.0685259,1.047817
101,"House",15639,-.5712125,14,"NY","R","MOLINARI, Susan",-.53,,0,-.53,11,.3726299,.0685259,1.047817
101,"House",14631,-.5826649,14,"NJ","D","GUARINI, Frank Joseph, Jr.",-.542,-1.319,-.6773334,-.542,11,-.8138202,.0685259,1.047817
101,"House",14223,-.0625357,1,"NJ","D","FLORIO, James Joseph",.003,-1.291,-1.0785,.003,11,-1.043722,.0685259,1.047817
101,"House",15022,-1.098977,6,"AL","D","ERDREICH, Ben",-1.083,-.42,-.1285,-1.083,11,-.2758969,.0685259,1.047817
101,"House",14673,-.5082244,3,"MI","D","WOLPE, Howard Eliot, III",-.464,-.864,-.8533334,-.464,11,-.9685966,.0685259,1.047817
101,"House",15047,1.32034,3,"UT","R","NIELSON, Howard Curtis",1.452,2.097,1.4345,1.452,11,1.649319,.0685259,1.047817
101,"House",15100,-1.350929,6,"TN","D","GORDON, Barton Jennings",-1.347,-.407,-.1746667,-1.347,11,-.3999465,.0685259,1.047817
101,"House",15082,-1.121881,4,"WI","D","KLECZKA, Gerald Daniel",-1.107,-.702,-.53475,-1.107,11,-.8605918,.0685259,1.047817
101,"House",11028,1.006354,8,"OH","R","LUKENS, Donald Edgar",1.123,1.943,.5736666,1.123,11,.9818623,.0685259,1.047817
101,"House",15058,.8956473,6,"CO","R","SCHAEFER, Daniel",1.007,1.007,.86775,1.007,11,1.078267,.0685259,1.047817
101,"House",14660,2.288067,14,"CA","R","SHUMWAY, Norman David",2.466,2.356,1.554167,2.466,11,1.807211,.0685259,1.047817
101,"House",10614,.0834822,10,"TX","D","PICKLE, James Jarrell (Jake)",.156,-.237,-.0337273,.156,11,-.0553869,.0685259,1.047817
101,"House",14273,.738177,5,"PA","R","SCHULZE, Richard Taylor",.842,.351,.59,.842,11,.6119183,.0685259,1.047817
101,"House",15449,-.8546591,4,"CT","R","SHAYS, Christopher H.",-.827,-1.265,-.6325,-.827,11,-.3298001,.0685259,1.047817
101,"House",14860,.5387146,15,"FL","R","SHAW, Eugene Clay, Jr.",.633,.345,.5238,.633,11,.636313,.0685259,1.047817
101,"House",15624,.1751013,1,"NM","R","SCHIFF, Steven Harvey",.252,,0,.252,11,.3383312,.0685259,1.047817
101,"House",15123,-.8537048,5,"CT","R","ROWLAND, John",-.826,-1.339,-.355,-.826,11,-.6336465,.0685259,1.047817
101,"House",14626,.1292918,24,"TX","D","FROST, Jonas Martin",.204,.047,-.2163333,.204,11,-.3429424,.0685259,1.047817
101,"House",14809,1.747896,1,"ID","R","CRAIG, Larry Edwin",1.9,1.888,1.07,1.9,11,1.332027,.0685259,1.047817
101,"House",14641,.649421,11,"TX","D","LEATH, James Marvin",.749,.707,.8308333,.749,11,.8622321,.0685259,1.047817
101,"House",11058,.4862245,15,"OH","R","WYLIE, Chalmers Pangburn",.578,.668,.4539091,.578,11,.4880358,.0685259,1.047817
101,"House",15410,-1.371925,4,"OR","D","DeFAZIO, Peter Anthony",-1.369,-1.264,-.632,-1.369,11,-1.002324,.0685259,1.047817
101,"House",14413,-1.397693,6,"WA","D","DICKS, Norman DeValois",-1.396,-.636,-.417,-1.396,11,-.6381425,.0685259,1.047817
101,"House",15071,-1.026445,9,"NJ","D","TORRICELLI, Robert Guy",-1.007,-.638,-.8795,-1.007,11,-1.107319,.0685259,1.047817
101,"House",15112,-.8365262,13,"NJ","R","SAXTON, Hugh James",-.808,-1.253,-.4756667,-.808,11,-.1506671,.0685259,1.047817
101,"House",10794,.7143179,9,"MI","R","VANDER JAGT, Guy Adrian",.817,1.363,.4337273,.817,11,.5352395,.0685259,1.047817
101,"House",15099,-.298264,11,"NJ","R","GALLO, Dean Anderson",-.244,.187,.032,-.244,11,.1903103,.0685259,1.047817
101,"House",10588,-.6313376,7,"FL","D","GIBBONS, Sam Melville",-.593,.386,-.3786364,-.593,11,-.5266788,.0685259,1.047817
101,"House",14471,.3144387,15,"NY","R","GREEN, Sedgwick William (Bill)",.398,-.61,-.6587143,.398,11,-.5000842,.0685259,1.047817
101,"House",15446,.5950221,4,"MI","R","UPTON, Frederick Stephen",.692,1.101,.5505,.692,11,.4855917,.0685259,1.047817
101,"House",14237,.5969309,1,"KY","D","HUBBARD, Carroll, Jr.",.694,-.448,.423,.694,11,.3849817,.0685259,1.047817
101,"House",14843,-.8842444,4,"OK","D","McCURDY, David Keith",-.858,.283,.0506,-.858,11,-.1672209,.0685259,1.047817
101,"House",15114,.1197481,10,"MI","R","SCHUETTE, Bill",.194,-.307,.2683333,.194,11,.276291,.0685259,1.047817
101,"House",15106,1.765074,5,"IA","R","LIGHTFOOT, James Ross",1.918,.892,.647,1.918,11,1.229239,.0685259,1.047817
101,"House",14444,-1.163874,16,"CA","D","PANETTA, Leon Edward",-1.151,-1.248,-.6251429,-1.151,11,-.7884458,.0685259,1.047817
101,"House",15014,2.564833,6,"IN","R","BURTON, Danny Lee",2.756,2.466,1.56075,2.756,11,1.437285,.0685259,1.047817
101,"House",15063,.87656,2,"OR","R","SMITH, Robert Freeman",.987,.958,.93575,.987,11,1.062025,.0685259,1.047817
101,"House",10732,-.2553175,9,"IN","D","HAMILTON, Lee Herbert",-.199,-.376,-.44,-.199,11,-.360633,.0685259,1.047817
101,"House",15004,-1.352838,44,"CA","D","BATES, Jim",-1.349,-1.334,-.8185,-1.349,11,-1.122643,.0685259,1.047817
101,"House",14459,.1216568,9,"MO","D","VOLKMER, Harold Lee",.196,-.188,.1187143,.196,11,.0125732,.0685259,1.047817
101,"House",14262,-.1713334,5,"NC","D","NEAL, Stephen Lybrook",-.111,-.653,-.233375,-.111,11,-.3459364,.0685259,1.047817
101,"House",14823,-1.153376,1,"PA","D","FOGLIETTA, Thomas Michael",-1.14,-.884,-.9424,-1.14,11,-1.132218,.0685259,1.047817
101,"House",2605,.4041491,16,"MI","D","DINGELL, John David, Jr.",.492,-.365,-.5420909,.492,11,-.5506598,.0685259,1.047817
101,"House",15618,.1646033,31,"NY","R","PAXON, L. William",.241,,0,.241,11,1.166391,.0685259,1.047817
101,"House",14808,-.5588058,14,"PA","D","COYNE, William Joseph",-.517,-1.314,-.9486,-.517,11,-1.030524,.0685259,1.047817
101,"House",13042,.5787979,2,"SC","R","SPENCE, Floyd Davidson",.675,-.575,.5415,.675,11,.7025946,.0685259,1.047817
101,"House",14443,-.0129087,20,"OH","D","OAKAR, Mary Rose",.055,-.43,-.5294285,.055,11,-.6190298,.0685259,1.047817
101,"House",11067,-.4452363,20,"PA","D","GAYDOS, Joseph Matthew",-.398,-.46,-.1401818,-.398,11,-.1501033,.0685259,1.047817
101,"House",14875,.657056,4,"OH","R","OXLEY, Michael Garver",.757,1.233,.8866,.757,11,.9908708,.0685259,1.047817
101,"House",14681,-1.091342,13,"MI","D","CROCKETT, George William, Jr.",-1.075,-.754,-.678,-1.075,11,-.8347462,.0685259,1.047817
101,"House",15016,.0872997,8,"WA","R","CHANDLER, Rodney Dennis",.16,.581,.37925,.16,11,.4569305,.0685259,1.047817
101,"House",15623,.5912047,13,"TX","D","SARPALIUS, William",.688,,0,.688,11,.1666382,.0685259,1.047817
101,"House",14632,-1.353792,3,"OH","D","HALL, Tony Patrick",-1.35,.012,-.385,-1.35,11,-.7468167,.0685259,1.047817
101,"House",14256,-1.118064,7,"CA","D","MILLER, George",-1.103,-1.335,-1.0975,-1.103,11,-1.31635,.0685259,1.047817
101,"House",14052,1.391917,9,"PA","R","SHUSTER, E. G. (Bud)",1.527,1.136,1.020889,1.527,11,1.075644,.0685259,1.047817
101,"House",14635,1.177185,6,"KY","R","HOPKINS, Larry Jones",1.302,1.35,.7231666,1.302,11,.9081566,.0685259,1.047817
101,"House",1077,-.5234942,9,"TX","D","BROOKS, Jack Bascom",-.48,.131,.0767273,-.48,11,-.0503186,.0685259,1.047817
101,"House",14469,1.054072,1,"LA","R","LIVINGSTON, Robert Linlithgow, Jr.",1.173,1.055,.5298572,1.173,11,.7380373,.0685259,1.047817
101,"House",14415,1.29839,5,"OK","R","EDWARDS, Marvin Henry (Mickey)",1.429,1.388,1.182143,1.429,11,1.229332,.0685259,1.047817
101,"House",15108,.667554,9,"NC","R","McMILLAN, John Alexander, III (Alex)",.768,.441,.5893334,.768,11,.7219311,.0685259,1.047817
101,"House",14877,-.514905,1,"CT","D","KENNELLY, Barbara Bailey",-.471,-1.316,-.752,-.471,11,-.9131843,.0685259,1.047817
101,"House",15098,.0949346,13,"IL","R","FAWELL, Harris W.",.168,.37,.4063333,.168,11,.4438963,.0685259,1.047817
101,"House",13047,.24477,8,"FL","R","YOUNG, Charles William (Bill)",.325,.982,.4511,.325,11,.5582193,.0685259,1.047817
101,"House",14839,.0414901,41,"CA","R","LOWERY, William David",.112,1.369,.6646,.112,11,.6564768,.0685259,1.047817
101,"House",14429,.3316173,9,"GA","D","JENKINS, Edgar Lanier (Ed)",.416,-.35,.2514286,.416,11,.1773268,.0685259,1.047817
101,"House",14636,.2619486,1,"FL","D","HUTTO, Earl Dewitt",.343,-.033,.2441667,.343,11,.1869213,.0685259,1.047817
101,"House",10727,-.734409,15,"MI","D","FORD, William David",-.701,-.858,-.7865455,-.701,11,-.8301849,.0685259,1.047817
101,"House",15053,.8612902,3,"GA","D","RAY, Richard Belmont",.971,-.225,.17925,.971,11,.2254823,.0685259,1.047817
101,"House",14257,-1.080844,13,"CA","D","MINETA, Norman Y.",-1.064,-.651,-.787875,-1.064,11,-.9446473,.0685259,1.047817
101,"House",15009,.0243116,1,"CA","D","BOSCO, Douglas Harry",.094,-.364,-.2545,.094,11,-.2562802,.0685259,1.047817
101,"House",10703,-1.155284,11,"IL","D","ANNUNZIO, Frank",-1.142,-.111,-.5010909,-1.142,11,-.578671,.0685259,1.047817
101,"House",10713,-.6914626,1,"MI","D","CONYERS, John, Jr.",-.656,-1.333,-1.262818,-.656,11,-1.188739,.0685259,1.047817
101,"House",15448,-1.119973,5,"CA","D","PELOSI, Nancy",-1.105,-1.281,-.6405,-1.105,11,-1.349689,.0685259,1.047817
101,"House",12041,1.461586,12,"IL","R","CRANE, Philip Miller",1.6,2.729,2.153,1.6,11,1.899299,.0685259,1.047817
101,"House",14068,-1.302257,7,"IL","D","COLLINS, Cardiss",-1.296,-.578,-.9474444,-1.296,11,-1.068023,.0685259,1.047817
101,"House",12009,-1.338522,1,"MO","D","CLAY, William Lacy, Sr.",-1.334,-1.308,-1.272091,-1.334,11,-1.277632,.0685259,1.047817
101,"House",15031,-.1646528,4,"PA","D","KOLTER, Joseph Paul",-.104,.331,-.179,-.104,11,-.3128345,.0685259,1.047817
101,"House",15603,-1.438731,19,"NY","D","ENGEL, Eliot Lance",-1.439,,0,-1.439,11,-1.113257,.0685259,1.047817
101,"House",14666,-1.353792,2,"WA","D","SWIFT, Allan Byron",-1.35,-.631,-.6338333,-1.35,11,-.7467561,.0685259,1.047817
101,"House",15452,.3468871,5,"VA","D","PAYNE, Lewis Franklin, Jr.",.432,.295,.1475,.432,11,.0997345,.0685259,1.047817
101,"House",15454,-1.362382,3,"NJ","D","PALLONE, Frank, Jr.",-1.359,,0,-1.359,11,-1.352632,.0685259,1.047817
101,"House",14813,-.0873492,33,"CA","R","DREIER, David Timothy",-.023,.666,1.0352,-.023,11,1.101729,.0685259,1.047817
101,"House",15019,-.4986808,4,"TN","D","COOPER, James Hayes Shofner",-.454,-.398,-.137,-.454,11,-.3808418,.0685259,1.047817
101,"House",15044,-.2744049,5,"WI","D","MOODY, Jim",-.219,-1.296,-.815,-.219,11,-.8567232,.0685259,1.047817
101,"House",15115,1.045483,7,"VA","R","SLAUGHTER, Daniel French, Jr.",1.164,.13,.3146667,1.164,11,.7133474,.0685259,1.047817
101,"House",15057,-.1398393,8,"GA","D","ROWLAND, James Roy, Jr.",-.078,-.889,-.2335,-.078,11,-.2038701,.0685259,1.047817
101,"House",14858,-1.098022,10,"NY","D","SCHUMER, Charles Ellis (Chuck)",-1.082,-1.279,-.7844,-1.082,11,-1.10579,.0685259,1.047817
101,"House",15107,.3955598,9,"NY","D","MANTON, Thomas J.",.483,-.099,-.1973333,.483,11,-.2888696,.0685259,1.047817
101,"House",14280,-1.333751,24,"CA","D","WAXMAN, Henry Arnold",-1.329,-.63,-1.345375,-1.329,11,-1.490336,.0685259,1.047817
101,"House",14651,-1.341386,11,"FL","D","NELSON, Clarence William (Bill)",-1.337,-.62,-.3546667,-1.337,11,-.5686393,.0685259,1.047817
101,"House",29145,-.4003811,18,"TX","D","WASHINGTON, Craig Anthony",-.351,,0,-.351,11,-1.005775,.0685259,1.047817
101,"House",14601,.1407442,4,"AR","D","ANTHONY, Beryl Franklin, Jr.",.216,.132,.0671667,.216,11,.0060411,.0685259,1.047817
101,"House",15066,1.507396,7,"TN","R","SUNDQUIST, Donald Kenneth",1.648,.596,.613,1.648,11,.8745721,.0685259,1.047817
101,"House",14857,-.851796,2,"RI","R","SCHNEIDER, Claudine",-.824,-1.349,-.8014,-.824,11,-.9343068,.0685259,1.047817
101,"House",11034,1.191501,10,"OH","R","MILLER, Clarence E.",1.317,1.447,.8747273,1.317,11,.9035279,.0685259,1.047817
101,"House",15073,-.8441611,2,"NC","D","VALENTINE, Itimous Thaddeus, Jr., (Tim)",-.816,-.641,.04025,-.816,11,-.2598511,.0685259,1.047817
101,"House",14844,1.33561,6,"OH","R","McEWEN, Bob",1.468,1.196,.782,1.468,11,1.031275,.0685259,1.047817
101,"House",14441,-.180877,22,"PA","D","MURPHY, Austin John",-.121,.406,.0247143,-.121,11,-.0319279,.0685259,1.047817
101,"House",15615,-.8556135,1,"RI","R","MACHTLEY, Ronald K.",-.828,,0,-.828,11,-.0564925,.0685259,1.047817
101,"House",14649,-.5559427,3,"CA","D","MATSUI, Robert T.",-.514,-1.326,-1.032,-.514,11,-1.075465,.0685259,1.047817
101,"House",10607,-.0520377,10,"PA","R","McDADE, Joseph Michael",.014,-1.326,-.3358182,.014,11,-.1316639,.0685259,1.047817
101,"House",10616,1.016852,1,"TN","R","QUILLEN, James Henry",1.134,1.018,.8602728,1.134,11,.8910826,.0685259,1.047817
101,"House",14627,.9700879,6,"GA","R","GINGRICH, Newton Leroy",1.085,.839,.5903333,1.085,11,.747322,.0685259,1.047817
101,"House",15005,-1.32039,26,"CA","D","BERMAN, Howard Lawrence",-1.315,-1.205,-.932,-1.315,11,-1.270766,.0685259,1.047817
101,"House",14400,-1.11711,2,"HI","D","AKAKA, Daniel Kahikina",-1.102,-.079,-.4635714,-1.102,11,-.6200556,.0685259,1.047817
101,"House",15116,-.1274326,1,"NH","R","SMITH, Robert C.",-.065,.361,.5063334,-.065,11,.4226009,.0685259,1.047817
101,"House",14066,.68855,1,"AK","R","YOUNG, Donald Edwin",.79,.94,.8101111,.79,11,.846725,.0685259,1.047817
101,"House",14818,-.1341131,11,"OH","D","ECKART, Dennis Edward",-.072,-1.22,-.7982,-.072,11,-.7524684,.0685259,1.047817
101,"House",95122,1.072205,2,"AR","R","ROBINSON, Tommy Franklin",1.192,,0,1.192,11,1.072205,.0685259,1.047817
101,"House",14212,-.0081369,3,"SC","D","DERRICK, Butler Carson, Jr.",.06,.217,-.0975,.06,11,-.1843231,.0685259,1.047817
101,"House",15636,.5473039,12,"TX","D","GEREN, Preston M. (Pete)",.642,,0,.642,11,.3097769,.0685259,1.047817
101,"House",14470,-.681919,18,"NY","D","GARCIA, Robert",-.646,-.653,-1.073429,-.646,11,-1.131653,.0685259,1.047817
101,"House",14224,-.674284,9,"TN","D","FORD, Harold Eugene",-.638,.257,-.62375,-.638,11,-.8261885,.0685259,1.047817
101,"House",10583,-1.078935,10,"CA","D","EDWARDS, William Donlon (Don)",-1.062,-1.26,-1.380909,-1.062,11,-1.396398,.0685259,1.047817
101,"House",14043,.8803775,8,"VA","R","PARRIS, Stanford E.",.991,.391,.5153334,.991,11,.6219571,.0685259,1.047817
101,"House",14201,-1.119018,1,"OR","D","AuCOIN, Les",-1.104,-1.279,-.71725,-1.104,11,-.8989805,.0685259,1.047817
101,"House",14055,-1.387195,10,"MA","D","STUDDS, Gerry Eastman",-1.385,-1.337,-1.423222,-1.385,11,-1.472593,.0685259,1.047817
101,"House",14264,-1.356655,33,"NY","D","NOWAK, Henry James",-1.353,-1.371,-.699375,-1.353,11,-.9104302,.0685259,1.047817
101,"House",15076,-1.370017,5,"MO","D","WHEAT, Alan Dupree",-1.367,-.554,-.8922501,-1.367,11,-1.222206,.0685259,1.047817
101,"House",15002,1.746941,3,"TX","R","BARTLETT, Harry Stephen (Steve)",1.899,2.33,1.5975,1.899,11,1.908805,.0685259,1.047817
101,"House",10566,-.5263574,2,"AZ","D","UDALL, Morris King",-.483,-1.304,-.9390909,-.483,11,-.8589603,.0685259,1.047817
101,"House",15036,-.2390933,5,"IL","D","LIPINSKI, William Oliver",-.182,-.598,-.2455,-.182,11,-.2598124,.0685259,1.047817
101,"House",14655,.7085916,8,"WI","R","ROTH, Toby A.",.811,1.224,.5486667,.811,11,.7641184,.0685259,1.047817
101,"House",15630,.0338552,27,"NY","R","WALSH, James T.",.104,,0,.104,11,.2767063,.0685259,1.047817
101,"House",11036,1.08652,7,"IN","R","MYERS, John Thomas",1.207,1.261,.8712727,1.207,11,.8612692,.0685259,1.047817
101,"House",15017,-.8346174,11,"NC","D","CLARKE, James McClure",-.806,-.214,-.3336667,-.806,11,-.613095,.0685259,1.047817
101,"House",14437,2.197402,2,"MT","R","MARLENEE, Ronald Charles",2.371,2.395,1.217571,2.371,11,1.451401,.0685259,1.047817
101,"House",15405,.273401,2,"MO","R","BUECHNER, John William (Jack)",.355,.942,.471,.355,11,.5633218,.0685259,1.047817
101,"House",14842,.3478415,5,"FL","R","McCOLLUM, Ira William, Jr. (Bill)",.433,.934,.716,.433,11,.7723508,.0685259,1.047817
101,"House",14815,-1.356655,6,"NJ","D","DWYER, Bernard James",-1.353,-.658,-.7816,-1.353,11,-.9333183,.0685259,1.047817
101,"House",15024,-.2324128,19,"OH","D","FEIGHAN, Edward Farrell",-.175,-.585,-.30475,-.175,11,-.5552684,.0685259,1.047817
101,"House",14042,-1.343294,2,"UT","D","OWENS, Douglas Wayne",-1.339,-1.35,-.5036667,-1.339,11,-.9009631,.0685259,1.047817
101,"House",15609,-.2744049,14,"FL","D","JOHNSTON, Harry A., II",-.219,,0,-.219,11,-.6893034,.0685259,1.047817
101,"House",14404,.5434864,10,"GA","D","BARNARD, Druie Douglas, Jr.",.638,-.375,.263,.638,11,.2122302,.0685259,1.047817
101,"House",14446,.0204941,2,"MI","R","PURSELL, Carl Duane",.09,-.235,.1892857,.09,11,.2023632,.0685259,1.047817
101,"House",15407,.4700003,3,"CO","D","CAMPBELL, Ben Nighthorse",.561,-.648,-.324,.561,11,-.1689947,.0685259,1.047817
101,"House",14033,1.051209,15,"IL","R","MADIGAN, Edward Rell",1.17,1.312,.4326667,1.17,11,.4724398,.0685259,1.047817
101,"House",10596,-.031996,29,"NY","R","HORTON, Frank Jefferson",.035,-1.308,-.3382727,.035,11,-.2702454,.0685259,1.047817
101,"House",15088,-.7401353,19,"IL","D","BRUCE, Terry Lee",-.707,-.375,-.124,-.707,11,-.3799659,.0685259,1.047817
101,"House",15049,.4757265,27,"TX","D","ORTIZ, Solomon P.",.567,.963,-.32175,.567,11,-.2467233,.0685259,1.047817
101,"House",15439,-.3144882,1,"SC","R","RAVENEL, Arthur, Jr.",-.261,-.265,-.1325,-.261,11,-.0288224,.0685259,1.047817
101,"House",13024,-1.453046,3,"KY","D","MAZZOLI, Romano Louis",-1.454,-1.351,-.3854,-1.454,11,-.5667362,.0685259,1.047817
101,"House",15437,.8507921,2,"VA","D","PICKETT, Owen Bradford",.96,-.385,-.1925,.96,11,.1857283,.0685259,1.047817
101,"House",14828,.972951,4,"TX","D","HALL, Ralph Moody",1.088,.739,.4866,1.088,11,.5649055,.0685259,1.047817
101,"House",15404,-1.328024,1,"ME","D","BRENNAN, Joseph Edward",-1.323,-1.271,-.6355,-1.323,11,-1.276478,.0685259,1.047817
101,"House",15000,-1.391013,7,"NY","D","ACKERMAN, Gary Leonard",-1.389,-1.056,-.94625,-1.389,11,-1.191286,.0685259,1.047817
101,"House",15171,-.0348591,4,"SC","D","PATTERSON, Elizabeth J.",.032,-1.244,-.622,.032,11,-.5212936,.0685259,1.047817
101,"House",15003,.9109172,1,"VA","R","BATEMAN, Herbert Harvell",1.023,.816,.62625,1.023,11,.7439672,.0685259,1.047817
101,"House",10573,-.4290121,36,"CA","D","BROWN, George Edward, Jr.",-.381,-.654,-.9883,-.381,11,-.8725013,.0685259,1.047817
101,"House",14620,-.8775639,28,"CA","D","DIXON, Julian Carey",-.851,-.671,-.8146666,-.851,11,-.9700202,.0685259,1.047817
101,"House",14461,1.678227,16,"PA","R","WALKER, Robert Smith",1.827,1.115,1.013714,1.827,11,1.16914,.0685259,1.047817
101,"House",14817,-.3440735,1,"MD","D","DYSON, Royden Patrick",-.292,-.475,-.1298,-.292,11,-.2015096,.0685259,1.047817
101,"House",15403,.0720298,1,"NV","D","BILBRAY, James Hubert",.144,-.687,-.3435,.144,11,-.4233828,.0685259,1.047817
101,"House",13011,-1.352838,8,"CA","D","DELLUMS, Ronald V.",-1.349,-1.38,-1.6369,-1.349,11,-1.689746,.0685259,1.047817
101,"House",10075,-.1331588,1,"MS","D","WHITTEN, Jamie Lloyd",-.071,.106,.7429091,-.071,11,.5141559,.0685259,1.047817
101,"House",15453,.1283374,21,"IL","D","COSTELLO, Jerry Francis",.203,-.225,-.1125,.203,11,-.348902,.0685259,1.047817
101,"House",14863,-.2209604,4,"NJ","R","SMITH, Christopher Henry",-.163,-1.296,-.7992,-.163,11,-.1168133,.0685259,1.047817
101,"House",15077,-.3698414,3,"WV","D","WISE, Robert Ellsworth, Jr.",-.319,-.032,-.20075,-.319,11,-.3556009,.0685259,1.047817
101,"House",14629,-1.417735,2,"PA","D","GRAY, William Herbert, III",-1.417,-.896,-.949,-1.417,11,-.9929854,.0685259,1.047817
101,"House",14039,-1.348066,9,"MA","D","MOAKLEY, John Joseph",-1.344,-1.357,-1.158333,-1.344,11,-1.210763,.0685259,1.047817
101,"House",15103,-.0129087,5,"MI","R","HENRY, Paul B.",.055,.083,.274,.055,11,.2206784,.0685259,1.047817
101,"House",14861,1.160961,2,"NM","R","SKEEN, Joseph Richard",1.285,1.47,1.0566,1.285,11,1.01955,.0685259,1.047817
101,"House",14833,-1.32039,14,"MI","D","HERTEL, Dennis Mark",-1.315,-.92,-.697,-1.315,11,-1.017194,.0685259,1.047817
101,"House",14265,-1.331842,8,"MN","D","OBERSTAR, James Louis",-1.327,-.65,-.567125,-1.327,11,-.8206177,.0685259,1.047817
101,"House",10595,-.8651571,29,"CA","D","HAWKINS, Augustus Freeman (Gus)",-.838,-1.299,-1.282182,-.838,11,-1.279191,.0685259,1.047817
101,"House",14414,1.452042,38,"CA","R","DORNAN, Robert Kenneth",1.59,1.155,.8895,1.59,11,1.154896,.0685259,1.047817
101,"House",15401,1.11038,6,"LA","R","BAKER, Richard Hugh",1.232,1.12,.56,1.232,11,1.096706,.0685259,1.047817
101,"House",14458,-1.4101,4,"MN","D","VENTO, Bruce Frank",-1.409,-1.339,-1.045,-1.409,11,-1.182033,.0685259,1.047817
101,"House",15010,-.7496789,9,"VA","D","BOUCHER, Frederick C.",-.717,-.032,-.54875,-.717,11,-.5469564,.0685259,1.047817
101,"House",14431,-1.0713,8,"PA","D","KOSTMAYER, Peter Houston",-1.054,-1.365,-.8925,-1.054,11,-1.023802,.0685259,1.047817
101,"House",15427,-1.390058,8,"MA","D","KENNEDY, Joseph Patrick, II",-1.388,-1.305,-.6525,-1.388,11,-1.097422,.0685259,1.047817
101,"House",14812,-.3564803,1,"ND","D","DORGAN, Byron Leslie",-.305,-.67,-.3968,-.305,11,-.3440967,.0685259,1.047817
101,"House",14410,.2438156,6,"MO","R","COLEMAN, Earl Thomas",.324,.164,.2624286,.324,11,.3134125,.0685259,1.047817
101,"House",14225,.5348971,2,"OH","R","GRADISON, Willis David, Jr.",.629,.265,.20575,.629,11,.272508,.0685259,1.047817
101,"House",14466,.6608734,7,"MN","R","STANGELAND, Arlan Ingehart",.761,.729,.8901429,.761,11,.8901476,.0685259,1.047817
101,"House",14454,3.24625,3,"AZ","R","STUMP, Robert Lee",3.47,3.504,2.18775,3.47,11,2.246806,.0685259,1.047817
101,"House",15050,-1.356655,12,"NY","D","OWENS, Major Robert Odell",-1.353,-1.147,-.90825,-1.353,11,-1.387102,.0685259,1.047817
101,"House",15084,-1.302257,5,"MA","D","ATKINS, Chester Greenough",-1.296,-1.34,-.939,-1.296,11,-1.297934,.0685259,1.047817
101,"House",14405,-.7429984,23,"CA","D","BEILENSON, Anthony Charles",-.71,-1.316,-1.383571,-.71,11,-1.401797,.0685259,1.047817
101,"House",14616,2.222215,39,"CA","R","DANNEMEYER, William Edwin",2.397,2.66,1.921,2.397,11,2.108762,.0685259,1.047817
101,"House",10520,-.5292205,20,"TX","D","GONZÁLEZ, Henry B.",-.486,-1.242,-.226,-.486,11,-.3851079,.0685259,1.047817
101,"House",15614,-1.380515,23,"NY","D","McNULTY, Michael Robert",-1.378,,0,-1.378,11,-1.05754,.0685259,1.047817
101,"House",3078,-.7153217,19,"FL","D","FASCELL, Dante Bruno",-.681,-.651,-.7756364,-.681,11,-.8114656,.0685259,1.047817
101,"House",14847,.0844366,4,"WA","R","MORRISON, Sidney Wallace",.157,.59,.5102,.157,11,.5278038,.0685259,1.047817
101,"House",14643,-.2782223,18,"TX","D","LELAND, George Thomas (Mickey)",-.223,-.892,-1.098167,-.223,11,-1.10071,.0685259,1.047817
101,"House",15105,1.427229,5,"AZ","R","KOLBE, James Thomas",1.564,.334,.304,1.564,11,.8562325,.0685259,1.047817
101,"House",15617,.7696711,4,"MS","D","PARKER, Michael (Mike)",.875,,0,.875,11,.8309506,.0685259,1.047817
101,"House",15627,.304895,6,"FL","R","STEARNS, Clifford Bundy",.388,,0,.388,11,1.340577,.0685259,1.047817
101,"House",15228,-.2753592,7,"KY","D","PERKINS, Carl Christopher",-.22,.135,-.041,-.22,11,-.0882809,.0685259,1.047817
101,"House",15413,.1865537,21,"CA","R","GALLEGLY, Elton W.",.264,.998,.499,.264,11,.6703418,.0685259,1.047817
101,"House",15026,1.717356,17,"PA","R","GEKAS, George William",1.868,1.451,.9365,1.868,11,1.083462,.0685259,1.047817
101,"House",15619,-.5225399,10,"NJ","D","PAYNE, Donald Milford",-.479,,0,-.479,11,-1.316281,.0685259,1.047817
101,"House",14879,-.4395101,30,"CA","D","MARTÍNEZ, Matthew G.",-.392,-.279,-.8818,-.392,11,-.5510643,.0685259,1.047817
101,"House",14046,-1.368108,7,"NJ","R","RINALDO, Matthew John",-1.365,-1.24,-.734,-1.365,11,-.7199064,.0685259,1.047817
101,"House",14277,-1.415826,13,"NY","D","SOLARZ, Stephen Joshua",-1.415,-1.17,-1.375,-1.415,11,-1.491793,.0685259,1.047817
101,"House",13015,1.713539,3,"MN","R","FRENZEL, William Eldridge",1.864,.083,.1671,1.864,11,.2883264,.0685259,1.047817
