999140412117ILLINOI 20001OBRIEN G   00100010000000000001010010111001000000010001100000611111111111611111161966616611191111111111116111111966100000000000000000000000000000000000000000000000000000000000
9991404267 2UTAH    10001OWENS W    00100010000000000000000000000000000000000000000000111111100000000000000000000000000000000000000000000000001111111661100000000000000000000000000000000000000000000000
9991404340 8VIRGINI 20001PARRIS S   00100010000000000001010010111001000000010001100000661111100000000000000000000000000000011111116166111166111611100000000000000000000000000000000000000000000000000000
9991404473 1WASHING 20001PRITCHARD J00100010000000000001010010111001000000010001100000611111191111119116111116616619111111111111116111111000000000000000000000000000000000000000000000000000000000000000
999140452416OHIO    20001REGULA R   00100010000000000001010010111001000000010001100000611111111191116116111166616611111111111111166611111166111111116661116111611111116111161116111611111111111111661110
999140461212NEW JER 20001RINALDO W  00100010000000000001010010111001000000010001100000111611111111166116661161619911111611111611166666111166111111116661100000000000000000000000000000000000000000000000
9991404713 3NEW YOR 20001RONCALLO A 00100010000000000000000000000000000000000000000000611619100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991404847 7NORTH C 10001ROSE C     00100010000000000001010010111001000000010001100000111111911199111111661161161611191111161111161619111166111111111111161119611111991699100000000000000000000000000000
999140497111CALIFOR 10001RYAN L     00100010000000000000000000000000000000000000000000999619111111611116691666169519100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999140501  5CONNECT 20001SARASIN R  00100010000000000000000000000000000000000000000000611119131111116116161166336633300000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991405162 1COLORAD 10001SCHROEDER P00100010000000000001010010111001000000010001100000111611111111116116661166616611111611161611166661111166116191111116161111611111661761600000000000000000000000000000
9991405214 9PENNSYL 20001SHUSTER E  00100010000000000001010010111001000000010001100000661111111161616111111166616616116111111111116169111166111111116669116111611111116111161116111611191111000000000000
9991405371 8CALIFOR 10001STARK F    00100010000000000001010010111001000000010001100000111619119111161666661661161111111911161611116111111969911191191661161111611911661761111661616111161166111166119111
9991405449 5TEXAS   20001STEELMAN A 00100010000000000000000000000000000000000000000000611111191199000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
999140553 12MASSACH 10001STUDDS G   00100010000000000001010010111001000000010001100000111611111111161116661111161611111611161661116166191166111111111111961119611119661661100000000000000000000000000000
9991405663 1IDAHO   20001SYMMS S    00000000000000000000000000000000000000000000000000661166911161616191191116619516116999100000000000000000000000000000000000000000000000000000000000000000000000000000
9991405734 7MISSOUR 20001TAYLOR G   00100010000000000001010010111001000000010001100000661119111161616116111166616696111111111111116111111166119990000000000000000000000000000000000000000000000000000000
9991405842 4ARKANSA 10001THORNTON R 00100010000000000000000000000000000000000000000000111111111111161116161661996611100000000000000000000000000000011111161111611111661661100000000000000000000000000000
9991405965 1NEVADA  20001TOWELL D   00100010000000000000000000000000000000000000000000611611100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991406045 3LOUISIA 20001TREEN D    00100010000000000000000000000000000000000000000000611111111161666111111116616666116990000000000000000000000000000000000000000000000000000000000000000000000000000000
999140611333NEW YOR 20001WALSH W    00100010000000000000000000000000000000000000000000611619111111111116161161616691100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991406249 2TEXAS   10001WILSON C   00100010000000000001010010111001000000010001100000161119119911191111161191111111199191911611116111911161111111111111969911611119669999100000000000000000000000000000
9991406344 5GEORGIA 10001YOUNG A    00100010000000000000000000000000000000000000000000111611111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
999140642110ILLINOI 20001YOUNG S    00100010000000000000000000000000000000000000000000699111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991406548 6SOUTH C 20001YOUNG E    00000000000000000000000000000000000000000000000000611166100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991406681 1ALASKA  20002YOUNG D    00100010000000000001010010111001000000010001100000611111191199696116191166526691119911119111116165111196111111116669116111611111996111161116119991111111911911661111
9991406745 2LOUISIA 10002BOGGS L    00100010000000000001010010111001000000010001100000111619611991111111161161111111111619161111161111111166111191100000000000000000000000000000000000000000000000000000
9991406821 7ILLINOI 10022COLLINS    00100010000000000001010010111001000000010001100000111999111911161116661661161199911611161661161666111166111111119911161111611111661791100000000000000000000000000000
9991406952 1MARYLAN 20022BAUMANN    00100010000000000000000000000000000000000000000000000111111161616111111166616616116111100000000000000000000000000000000000000000000000000000000000000000000000000000
9991407024 1OHIO    10022LUKEN      00100010000000000001010010111001000000010001100000999999100000166116611161666111111111161611166619111161111111100000000000000000000000000000000000000000000000000000
999140717113CALIFOR 20022LAGOMARSINO00100010000000000001010010111001000000010001100000999999111111116111161166616611111111111111116166111166116111116661100000000000000000000000000000000000000000000000
999140721412PENNSYL 10022MURTHA     00100010000000000001010010111001000000010001100000999999111111161116611161161111111911161111166611111166111111191111161111611111661661111661616161111166191111611999
9991407423 5MICHIGA 10022VANDERVEEN 00000000000000000000000000000000000000000000000000999999611911000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991407523 8MICHIGA 10022TRAXLER  B 00100010000000000001010010111001000000010001100000999999111191116116661161162211111611161611161666111166111111111111900000000000000000000000000000000000000000000000
9991407671 6CALIFOR 10022BURTON  J L00000000000000000000000000000000000000000000000000999999011119111116669166999691191611191661900000000000000000000000000000000000000000000000000000000000000000000000
9991420013 3NEW YOR 10001AMBRO      00000000000000000000000000000000000000000000000000000000011111196111661161661111111611100000000000000000000000000000000000000000000000000000000000000000000000000000
9991420172 1OREGON  10001AUCOIN     00100010000000000001010010111001000000010001100000000000011161166661119599166661116119161611216111111166111191111191100000000000000000000000000000000000000000000000
9991420225 3WISCONS 10001BALDUS     00000000000000000000000000000000000000000000000000000000011111961116661661161111111111100000000000000000000000000000000000000000000000000000000000000000000000000000
9991420364 1MONTANA 10001BAUCUS     00000000000000000000000000000000000000000000000000000000011111166116611161192291100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142045  2RHODE I 10001BEARD E P  00000000000000000000000000000000000000000000000000000000011111111116661161661191111611100000000000000000000000000000000000000000000000000000000000000000000000000000
9991420531 6IOWA    10001BEDELL     00100010000000000001010010111001000000010001100000000000011161116116669661169991611111161111116111111161110000000000000000000000000000000000000000000000000000000000
999142062318MICHIGA 10001BLANCHARD  00000000000000000000000000000000000000000000000000000000011111166116611161161111111611961611100000000000000000000000000000000000000000000000000000000000000000000000
9991420731 2IOWA    10001BLOUIN     00000000000000000000000000000000000000000000000000000000011111116116661161161111100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991420873 3WASHING 10001BONKER     00100010000000000001010010111001000000010001100000000000011111161116191661169911119199169111161619111966111110000000000000000000000000000000000000000000000000000000
999142092317MICHIGA 10001BRODHEAD   00000000000000000000000000000000000000000000000000000000011111161666611666161111111611161111100000000000000000000000000000000000000000000000000000000000000000000000
9991421023 6MICHIGA 10001CARR       00100010000000000001010010111001000000010001100000000000011111161666611666161661111611100000061611111166116111111661161111991100000000000000000000000000000000000000
9991421125 8WISCONS 10001CORNELL    00000000000000000000000000000000000000000000000000000000011111116116661661161111100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991421248 3SOUTH C 10001DERRICK    00100010000000000001010010111001000000010001100000000000011161161116161161161191111111161111166611111166111111111111161111611100000000000000000000000000000000000000
999142131  2CONNECT 10001DODD       00000000000000000000000000000000000000000000000000000000011111161116669992161119191619900000000000000000000000000000000000000000000000000000000000000000000000000000
9991421413 2NEW YOR 10001DOWNEY     00100010000000000001010010111001000000010001100000000000011111161116661661161111111111361661116111111166111116111111100000000000000000000000000000000000000000000000
999142154010VIRGINI 10001FISHER     00000000000000000000000000000000000000000000000000000000011191161116611661161161111111100000000000000000000000000000000000000000000000000000000000000000000000000000
999142163  3MASSACH 10001EARLY      00100010000000000001010010111001000000010001100000000000011119111116611161166191111111161661161666111166111116111669100000000000000000000000000000000000000000000000
9991421714 7PENNSYL 10001EDGAR      00100010000000000001010010111001000000010001100000000000011191166116661661661131119611161611166611111166190000000000000000000000000000000000000000000000000000000000
999142182  1MAINE   20001EMERY      00000000000000000000000000000000000000000000000000000000091111916116161161616111111111111111100000000000000000000000000000000000000000000000000000000000000000000000
9991421953 6OKLAHOM 10001ENGLISH    00100010000000000001010010111001000000010001100000000000011161111111661166616611111111161111116119111966111111111661161100000000000000000000000000000000000000000000
9991422022 6INDIANA 10001EVANS (IN) 00000000000000000000000000000000000000000000000000000000011111666116161116616611191111161611100000000000000000000000000000000000000000000000000000000000000000000000
9991422112 5NEW JER 20001FENWICK    00000000000000000000000000000000000000000000000000000000011111111116611111616611116111111111100000000000000000000000000000000000000000000000000000000000000000000000
9991422222 2INDIANA 10001FITHIAN    00000000000000000000000000000000000000000000000000000000011111161116661116999911111611161111100000000000000000000000000000000000000000000000000000000000000000000000
9991422312 1NEW JER 10001FLORIO     00100010000000000001010010111001000000010001100000000000011111161116661661161111191191161611166666111166911110000000000000000000000000000000000000000000000000000000
9991422454 8TENNESS 10001FORD H E   00100010000000000001010010111001000000010001100000000000091911161116691161162291911691161661166611111169199996911191961119619111991661100000000000000000000000000000
9991422524 1OHIO    20001GRADISON   00100010000000000001010010111001000000010001100000000000011161161111111116616611111111111111116111111169111191116669600000000000000000000000000000000000000000000000
9991422631 3IOWA    20001GRASSLEY   00000000000000000000000000000000000000000000000000000000011111116111111166616611111119100000000000000000000000000000000000000000000000000000000000000000000000000000
9991422733 2MINNESO 20001HAGEDORN   00000000000000000000000000000000000000000000000000000000091111166666111116616611111111111111100000000000000000000000000000000000000000000000000000000000000000000000
999142282115ILLINOI 10001HALL       00000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142297134CALIFOR 10001HANNAFORD  00000000000000000000000000000000000000000000000000000000011111161116669161111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991423031 5IOWA    10001HARKIN     00100010000000000001010010111001000000010001100000000000011111111116669161169911111611161111166619191000000000000000000000000000000000000000000000000000000000000000
9991423140 8VIRGINI 10001HARRIS     00000000000000000000000000000000000000000000000000000000011111161111661161611111111611100000000000000000000000000000000000000000000000000000000000000000000000000000
9991423222 8INDIANA 10001HAYES  P   00000000000000000000000000000000000000000000000000000000011911000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991423347 8NORTH C 10001HEFNER     00100010000000000001010010111001000000010001100000000000011111111111161161169911119111161111116111111166111111111111961111611111661661111661600000000000000000000000
999142344913TEXAS   10001HIGHTOWER  00100010000000000001010010111001000000010001100000000000091111116116161161111211111111111611116111111000000000000000000000000000000000000000000000000000000000000000
9991423548 5SOUTH C 10001HOLLAND    00000000000000000000000000000000000000000000000000000000011111111166661666666191119911111119100000000000000000000000000000000000000000000000000000000000000000000000
9991423667 2UTAH    10001HOWE       00000000000000000000000000000000000000000000000000000000011119000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991423751 1KENTUCK 10001HUBBARD    00100010000000000001010010111001000000010001100000000000011111111116661161166111111111961111166661111166616611111111100000000000000000000000000000000000000000000000
9991423812 2NEW JER 10001HUGHES     00100010000000000001010010111001000000010001100000000000011111966116161661166111111111161611166611111166116611116666161111611100000000000000000000000000000000000000
9991423921 6ILLINOI 20001HYDE       00100010000000000001010010111001000000010001100000000000011161166111161166616611111111111111116111111166616611116661116111611111116111161116111611111111111999991110
999142406  1VERMONT 20001JEFFORDS   00100010000000000001010010111001000000010001100000000000011111166116111116616611111611111611116119111166116110000000000000000000000000000000000000000000000000000000
9991424148 6SOUTH C 10001JENRETTE   00000000000000000000000000000000000000000000000000000000011111111116161161161191111191100000000000000000000000000000000000000000000000000000000000000000000000000000
9991424225 9WISCONS 20001KASTEN     00000000000000000000000000000000000000000000000000000000011161616116161166436699100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991424343 5FLORIDA 20001KELLY      00000000000000000000000000000000000000000000000000000000011111616111111111926611111111100000000000000000000000000000000000000000000000000000000000000000000000000000
9991424432 2KANSAS  10001KEYS       00000000000000000000000000000000000000000000000000000000091111161666611611161111100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991424524 8OHIO    20001KINDNESS   00100010000000000001010010111001000000010001100000000000011191666116111166616691111111111111116166111116110000000000000000000000000000000000000000000000000000000000
999142467117CALIFOR 10001KREBS      00000000000000000000000000000000000000000000000000000000011111166116661661169911100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142474921TEXAS   10001KRUEGER    00000000000000000000000000000000000000000000000000000000011161111116619161996191100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142481336NEW YOR 10001LAFALCE    00100010000000000001010010111001000000010001100000000000011161161116111661161161116119161161166611111196111111111111161111611116661669111661616111111166111000000000
9991424944 4GEORGIA 10001LEVITAS    00100010000000000001010010111001000000010001100000000000011111166111661111666111111111161661116111111000000000000000000000000000000000000000000000000000000000000000
999142507135CALIFOR 10001LLOYD J    00000000000000000000000000000000000000000000000000000000011111161116616161116161119111100000000000000000000000000000000000000000000000000000000000000000000000000000
9991425154 3TENNESS 10001LLOYD M    00100010000000000001010010111001000000010001100000000000011111166111161166616691199111161611116111111166116611111661111111111100000000000000000000000000000000000000
9991425244 7GEORGIA 10001MCDONALD   00000000000000000000000000000000000000000000000000000000011961616111111116436616146111116116916166000000000000000000000000000000000000000000000000000000000000000000
999142531327NEW YOR 10001MCHUGH     00100010000000000001010010111001000000010001100000000000011111969555599599161111111111161111166611111166111111111111100000000000000000000000000000000000000000000000
9991425412 7NEW JER 10001MAGUIRE    00000000000000000000000000000000000000000000000000000000011111166666661661169999916611100000000000000000000000000000000000000000000000000000000000000000000000000000
999142551213NEW JER 10001MEYNER     00000000000000000000000000000000000000000000000000000000011911161116611661161131100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991425671 7CALIFOR 10001MILLER G   00100010000000000001010010111001000000010001100000000000011991161116611666161161111911161661166661111166111111119911161111611111661761111661616111111966111616111111
999142577113CALIFOR 10001MINETA     00100010000000000001010010111001000000010001100000000000011111161116661661161111199611161111161611111166111191611111961111611100000000000000000000000000000000000000
999142581  6CONNECT 10001MOFFETT    00000000000000000000000000000000000000000000000000000000011911161116661661161199111911161669100000000000000000000000000000000000000000000000000000000000000000000000
9991425945 6LOUISIA 20001MOORE      00100010000000000001010010111001000000010001100000000000011111116111111166616611111111111111116111111166110000000000000000000000000000000000000000000000000000000000
999142602423OHIO    10001MOTTL      00000000000000000000000000000000000000000000000000000000011111116111661166661691111611161661600000000000000000000000000000000000000000000000000000000000000000000000
999142611425PENNSYL 20001MYERS G A  00000000000000000000000000000000000000000000000000000000011161666666661666166661600000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991426247 5NORTH C 10001NEAL       00100010000000000001010010111001000000010001100000000000091111161116661161162211111111161611199929111166911111111111161119611100000000000000000000000000000000000000
9991426333 6MINNESO 10001NOLAN      00000000000000000000000000000000000000000000000000000000011111161116611661161191191619900000000000000000000000000000000000000000000000000000000000000000000000000000
999142641337NEW YOR 10001NOWAK      00100010000000000001010010111001000000010001100000000000011111161116161661661111111611161611166611111166111911111111100000000000000000000000000000000000000000000000
9991426533 8MINNESO 10001OBERSTAR   00100010000000000001010010111001000000010001100000000000011111169116661661161111111616161611161611111166111111111116161111611111661961116661616111111166111616111111
999142667138CALIFOR 10001PATTERSON  00100010000000000001010010111001000000010001100000000000011111191116661661111119111991161111161611111000000000000000000000000000000000000000000000000000000000000000
999142671329NEW YOR 10001PATTISON   00000000000000000000000000000000000000000000000000000000011111161116661661161191100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991426837 1SOUTH D 20001PRESSLER   00000000000000000000000000000000000000000000000000000000011191111116161161616691100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142691314NEW YOR 10001RICHMOND   00000000000000000000000000000000000000000000000000000000011111161116661661161191111691161999100000000000000000000000000000000000000000000000000000000000000000000000
9991427053 2OKLAHOM 10001RISENHOOVER00000000000000000000000000000000000000000000000000000000011191111111661161612291100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991427121 3ILLINOI 10001RUSSO      00100010000000000001010010111001000000010001100000000000091119161116161161111111111111161111961611111166111111119969100000000000000000000000000000000000000000000000
9991427265 1NEVADA  10001SANTINI    00000000000000000000000000000000000000000000000000000000011111161116161161115511191619911111100000000000000000000000000000000000000000000000000000000000000000000000
9991427314 5PENNSYL 20001SCHULZE    00100010000000000001010010111001000000010001100000000000091111166661161116616611119111111111116169111111111111116666100000000000000000000000000000000000000000000000
999142742210INDIANA 10001SHARP      00100010000000000001010010111001000000010001100000000000011111166116111661161161111111161611166611111166116111111111191199611100000000000000000000000000000000000000
999142752124ILLINOI 10001SIMON      00100010000000000001010010111001000000010001100000000000019911111666661161161166119191161999161611191000000000000000000000000000000000000000000000000000000000000000
9991427635 3NEBRASK 20001SMITH V    00100010000000000001010010111001000000010001100000000000011111161116111166596611111611111111116111111166111111100000000000000000000000000000000000000000000000000000
999142771313NEW YOR 10001SOLARZ     00100010000000000001010010111001000000010001100000000000011111161116661161161111111611961661161611111196111111111111900000000000000000000000000000000000000000000000
9991427852 5MARYLAN 10001SPELLMAN   00000000000000000000000000000000000000000000000000000000011111161112661661161111199911100000000000000000000000000000000000000000000000000000000000000000000000000000
999142793  5MASSACH 10001TSONGAS    00000000000000000000000000000000000000000000000000000000011111161116661161999999100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142807124CALIFOR 10001WAXMAN     00100010000000000001010010111001000000010001100000000000011999161116611661251191111611161611161666911166111191111111161111611111661761111661616111111166111116111111
9991428172 4OREGON  10001WEAVER     00100010000000000001010010111001000000010001100000000000091191111116611661161191111911161611161619111166110000000000000000000000000000000000000000000000000000000000
9991428262 2COLORAD 10001WIRTH      00100010000000000001010010111001000000010001100000000000011111161116661616666611111111161111166611111166110000000000000000000000000000000000000000000000000000000000
999142831315NEW YOR 10001ZEFERETTI  00000000000000000000000000000000000000000000000000000000011111161116611661161191119691161111100000000000000000000000000000000000000000000000000000000000000000000000
999142844  1NEW HAM 10001D'AMOURS   00100010000000000001010010111001000000010001100000000000011111161666611111166111111611161611161619111000000000000000000000000000000000000000000000000000000000000000
9991428521 5ILLINOI 10022FARY       00000000000000000000000000000000000000000000000000000000011911161116661661162211119611161111100000000000000000000000000000000000000000000000000000000000000000000000
9991428654 5TENNESS 10022ALLEN      00000000000000000000000000000000000000000000000000000000001111116116661161116600000000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142877137CALIFOR 20022PETTIS  S. 00000000000000000000000000000000000000000000000000000000011111111116161116619991100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999142881419PENNSYL 20001GOODLING   00100010000000000001010010111001000000010001100000000000011111116119991166616611911111111111166666111111131111116661116111611111116111161116111611111111000000000000
999142891339NEW YOR 10022LUNDINE    00100010000000000001010010111001000000010001100000000000000161161116661666165561116111961611616111111166990000000000000000000000000000000000000000000000000000000000
999142904922TEXAS   20022PAUL  RON  00100010000000000000000000000000000000000000000000000000000061000000000000000000016111111116616169916000000000000000000000000011000000066996161611611111111169191111
9991429149 1TEXAS   10022HALL  SAM B00100010000000000001010010111001000000010001100000000000000001111611111161619916111111111111116166111199000000000000000000000000000000000000000000000000000000000000
9991440082 2HAWAII  10001AKAKA      00100010000000000001010010111001000000010001100000000000000000161116661661161111111611161111166669111166131110000000000000000000000000000000000000000000000000000000
999144011423PENNSYL 10001AMMERMAN   00000000000000000000000000000000000000000000000000000000000000911116611661161111100000000000000000000000000000000000000000000000000000000000000000000000000000000000
999144022418OHIO    10001APPLEGATE  00100010000000000001010010111001000000010001100000000000000000111111661161611111111611161611166619111166111111111111161911611900000000000000000000000000000000000000
999144037140CALIFOR 20001BADHAM     00100010000000000001010010111001000000010001100000000000000000666661111116616696119619111116116111111116916190000000000000000000000000000000000000000000000000000000
999144044410GEORGIA 10001BARNARD    00100010000000000001010010111001000000010001100000000000000000111111661161166196111911111111116119111161191991119969100000000000000000000000000000000000000000000000
999144057123CALIFOR 10001BEILENSON  00000000000000000000000000000000000000000000000000000000000000161116611661162261196111661111116111116166111196111666961111611166661661100000000000000000000000000000
9991440622 1INDIANA 10001BENJAMIN   00000000000000000000000000000000000000000000000000000000000000166116661661661111111111161111100000000000000000000000000000000000000000000000000000000000000000000000
999144072312MICHIGA 10001BONIOR     00100010000000000001010010111001000000010001100000000000000000161666611616661111111611161611161611111166111111111111961111611111661661111661616111111166111000000000
999144081323NEW YOR 20001CAPUTO     00000000000000000000000000000000000000000000000000000000000000116116161166616691100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991440935 2NEBRASK 10001CAVANAUGH  00000000000000000000000000000000000000000000000000000000000000166116661661665511111611100000000000000000000000000000000000000000000000000000000000000000000000000000
9991441034 6MISSOUR 20001COLEMAN    00100010000000000001010010111001000000010001100000000000000000116116111166616611111111111111116111111166196111116661100000000000000000000000000000000000000000000000
999144112115ILLINOI 20001CORCORAN   00100010000000000001010010111001000000010001100000000000000000116111111166616611111111111111116113111000000000000000000000000000000000000000000000000000000000000000
9991441222 8INDIANA 10001CORNWELL   00000000000000000000000000000000000000000000000000000000000000161116661161161116100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991441373 6WASHING 10001DICKS      00100010000000000000000000000000000000000000000000000000000000161116661161161111111111163111166611119166111111191111169111611111661661911661616111111166111116611111
999144147127CALIFOR 20001DORNAN     00000000000000000000000000000000000000000000000000000000000000616111111115616611111611111999100000000116616611116669116111611111116111600000000000000000000000000000
9991441553 5OKLAHOM 20001EDWARDS  M 00100010000000000001010010111001000000010001100000000000000000616111111166616616191111911111116119111166119111119961100000000000000000000000000000000000000000000000
999144161417PENNSYL 10001ERTEL      00000000000000000000000000000000000000000000000000000000000000116111611961666111111111161611100000000000000000000000000000000000000000000000000000000000000000000000
9991441711 1DELAWAR 20001EVANS  T   00000000000000000000000000000000000000000000000000000000000000116116161166616611111111111111100000000000000000000000000000000000000000000000000000000000000000000000
9991441844 8GEORGIA 10001EVANS  B   00000000000000000000000000000000000000000000000000000000000000111111661166666699119111111111100000000000000000000000000000000000000000000000000000000000000000000000
9991441941 5ALABAMA 10001FLIPPO     00100010000000000001010010111001000000010001100000000000000000991111661161166611111111111611116112111166111111100000000000000000000000000000000000000000000000000000
999144204922TEXAS   10001GAMMAGE    00000000000000000000000000000000000000000000000000000000000000111111161161619911100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991442134 3MISSOUR 10001GEPHARDT   00100010000000000001010010111001000000010001100000000000000000161666661661161161111111161111166611311161111116191116161111611111961661199661616111911166111999999110
9991442232 4KANSAS  10001GLICKMAN   00100010000000000001010010111001000000010001100000000000000000116111611161161111111111161611116111111166111111111116161111611100000000000000000000000000000000000000
9991442354 4TENNESS 10001GORE       00100010000000000001010010111001000000010001100000000000000000161666661166116611111111161661166619111000000000000000000000000000000000000000000000000000000000000000
999144244711NORTH C 10001GUDGER     00000000000000000000000000000000000000000000000000000000000000111111161661161111116111100000000000000000000000000000000000000000000000000000000000000000000000000000
9991442582 1HAWAII  10001HEFTEL     00100010000000000001010010111001000000010001100000000000000000911116661661161111119111961991116111911161100000000000000000000000000000000000000000000000000000000000
9991442612 9NEW JER 20001HOLLENBECK 00000000000000000000000000000000000000000000000000000000000000161116111161616111111611111661100000000000000000000000000000000000000000000000000000000000000000000000
9991442745 5LOUISIA 10001HUCKABY    00100010000000000001010010111001000000010001100000000000000000111111161166616691116111911111161619111966191111119911900000000000000000000000000000000000000000000000
999144284310FLORIDA 20001IRELAND  A 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196116111196666900000000000000000000000000000000000000000000000
9991442944 9GEORGIA 10001JENKINS    00100010000000000001010010111001000000010001100000000000000000111111161661161196911111161111116119111166111111191111100000000000000000000000000000000000000000000000
9991443023 7MICHIGA 10001KILDEE     00100010000000000001010010111001000000010001100000000000000000166116661661161111111611161611161666111166111111111111161111611111661661111661616111111166111116111111
9991443114 8PENNSYL 10001KOSTMAYER  00100010000000000001010010111001000000010001100000000000000000166116661661661111111611100000061666111166111111111111100000000000000000000000000000000000000000000000
9991443231 1IOWA    20001LEACH      00100010000000000001010010111001000000010001100000000000000000116111161166616611111111111611116111111166116111116661199911611111116111161116111611111111119111669110
999144331214NEW JER 10001LEFANTE    00000000000000000000000000000000000000000000000000000000000000161116661661162299900000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991443414 3PENNSYL 10001LEDERER    00000000000000000000000000000000000000000000000000000000000000161116661661661111111611100000000000000000000000000000000000000000000000000000000000000000000000000000
999144353  7MASSACH 10001MARKEY     00100010000000000001010010111001000000010001100000000000000000161116661161161111111611161111161666191166111111111111169111611111661661111661616111111166111116111111
999144361424PENNSYL 20001MARKS      00000000000000000000000000000000000000000000000000000000000000166116661111616111111611911111100000000000000000000000000000000000000000000000000000000000000000000000
9991443764 2MONTANA 20001MARLENEE   00100010000000000001010010111001000000010001100000000000000000666116161161615591191611111111116169911116916191199961900000000000000000000000000000000000000000000000
9991443867 2UTAH    20001MARRIOTT   00100010000000000001010010111001000000010001100000000000000000666116111161116611116611111111116169111000000000000000000000000000000000000000000000000000000000000000
9991443949 5TEXAS   10001MATTOX     00000000000000000000000000000000000000000000000000000000000000161116611161161111116111969661100000000000000000000000000000000000000000000000000000000000000000000000
9991444052 3MARYLAN 10001MIKULSKI   00100010000000000001010010111001000000010001100000000000000000161196661161161611111616161661161611111166110000000000000000000000000000000000000000000000000000000000
999144411422PENNSYL 10001MURPHY  A  00100010000000000001010010111001000000010001100000000000000000161111661661666611111111161611166665111166111611191111161111611100000000000000000000000000000000000000
9991444214 1PENNSYL 10001MYERS  M   00000000000000000000000000000000000000000000000000000000000000191116661161669911111611900000000000000000000000000000000000000000000000000000000000000000000000000000
999144432420OHIO    10001OAKAR      00100010000000000001010010111001000000010001100000000000000000111116661161166111111611961611161666111166111111111111100000000000000000000000000000000000000000000000
999144447116CALIFOR 10001PANETTA    00100010000000000001010010111001000000010001100000000000000000161116111166165511111111161111166666111161119116111116100000000000000000000000000000000000000000000000
999144452413OHIO    10001PEASE      00100010000000000001010010111001000000010001100000000000000000661116611661166161116111161661166611111161111116111116100000000000000000000000000000000000000000000000
9991444623 2MICHIGA 20001PURSELL    00100010000000000001010010111001000000010001100000000000000000611116661166615591911111911111116112111166111111119966100000000000000000000000000000000000000000000000
9991444722 4INDIANA 20001QUAYLE     00000000000000000000000000000000000000000000000000000000000000916111161166996696111111900000000000000000000000000000000000000000000000000000000000000000000000000000
9991444856 4WEST VI 10001RAHALL     00100010000000000001010010111001000000010001100000000000000000161116661161161111111611161611161612111366111111111111961111611111661661111661616661111166111116111991
9991444961 4ARIZONA 20001RUDD       00100010000000000001010010111001000000010001100000000000000000616111111166616696116111111111116166111111610000000000000000000000000000000000000000000000000000000000
9991445023 5MICHIGA 20001SAWYER     00100010000000000001010010111001000000010001100000000000000000116191111166616691111111111111116111111000000000000000000000000000000000000000000000000000000000000000
9991445134 4MISSOUR 10001SKELTON    00100010000000000001010010111001000000010001100000000000000000961111161161166696111111161111161611111166111191111661161111611111661661111661616111111166111116111111
9991445252 8MARYLAN 20001STEERS     00000000000000000000000000000000000000000000000000000000000000911116661161611111100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991445323 4MICHIGA 20001STOCKMAN   00000000000000000000000000000000000000000000000000000000000000666393339334116616111111100000000000000000000000000000000000000000000000000000000000000000000000000000
9991445461 3ARIZONA 20001STUMP  B   00100010000000000001010010111001000000010001100000000000000000000000000000000000000000000000016166111161616611116661116111611111116111161116111611111111111000000000
9991445545 1LOUISIA 10011TONRY      00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
